#Frame        phi:121      psi:121
      67    -115.1643     -10.4581
      68    -122.5281      -7.6996
      69    -110.0089     -27.8843
      70    -116.8813     -10.3888
      71     -99.2825      -3.4468
      72     -99.3211     -25.3575
      73    -118.6567     -10.6426
      74    -101.7994     -17.6136
      75    -136.7704     -13.1469
      76    -115.6508     -15.8614
      77    -117.1265      -5.8321
      78    -109.7486     -20.9775
      79     -97.3015     -33.1996
      80     -99.0983     -22.1975
      81    -111.5626     -16.4254
      82     -96.3873      -9.1537
      83    -112.6982      -6.8198
      84    -113.3326     -10.7731
      85    -108.6482      -2.0387
      86    -110.2685     -19.4501
      87    -118.6187      -2.0214
      88    -119.8879      -3.4510
      89    -105.2080     -12.1404
      90    -105.0470     -17.4333
      91     -93.8966      -0.4698
      92     -91.1869     -19.6145
      93    -111.5769      -6.5880
      94    -115.0653     -14.5724
      95    -108.3512     -20.9538
      96    -104.1857      -5.2488
      97     -96.5475      -7.2902
      98     -88.7296     -10.2690
      99     -98.7383     -11.0496
     100    -116.9478     -22.3180
     101    -112.8720       5.9345
     102    -125.9302       2.4703
     103    -105.9199      -7.7567
     104    -130.3121      -1.4531
     105     -78.6521     -11.3076
     106    -116.0533      -2.7827
     107     -93.1950       0.1943
     108     -94.4152     -16.9743
     109    -115.9556      -8.1455
     110    -103.5883      -4.9334
     111    -119.8389       1.0891
     112     -96.1587      -2.1394
     113     -97.1841      -6.7551
     114    -101.0107       8.2351
     115    -122.1278       9.7622
     116     -90.6168      -3.9186
     117    -106.2639      -4.8040
     118    -111.1864      -4.9555
     119     -90.5855     -11.7698
     120     -89.6701     -11.5318
     121     -94.3405     -15.1167
     122     -77.6895      -6.0927
     123    -115.2907     -13.3325
     124    -122.1690      -5.1648
     125    -106.3931      -5.5896
     126    -103.9911      -5.4995
     127     -91.2247     -19.9214
     128     -99.9950      11.6878
     129    -128.5527      -8.5247
     130    -107.5827      -9.2378
     131     -83.3269      -2.3583
     132    -113.5748     -24.3923
     133     -95.2258     -18.6633
     134     -84.3246      -5.6189
     135    -100.9990       4.5243
     136     -61.6463     -10.4608
     137    -105.2384      -6.2592
     138    -101.0728      -3.0682
     139     -87.9239     -19.0549
     140    -111.7797      -6.5551
     141    -100.5603      -4.8417
     142    -100.0475      -2.6506
     143     -96.9622     -18.8950
     144     -96.8939       2.8465
     145     -84.4893     -17.8763
     146    -105.6782      -0.0645
     147    -118.4561     -10.1383
     148     -90.4837     -21.3272
     149    -109.9947      -7.7745
     150    -101.8395     -11.0976
     151     -86.3717      -5.7297
     152     -85.9506     -11.0508
     153     -97.6080     -19.1195
     154     -94.0435      -8.9713
     155    -107.5283     -12.6806
     156    -126.1954      -1.1519
     157     -95.1324     -18.6039
     158    -102.4502     -26.1264
     159    -112.4482      -0.7466
     160    -111.3173      -9.0141
     161    -100.8877      -6.4020
     162    -101.8587     -19.7863
     163    -106.0157     -14.4921
     164    -103.9064     -38.8657
     165    -127.1323      -7.1763
     166     -96.4253      -2.8524
     167    -130.0944       1.3407
     168     -90.4163     -18.8182
     169    -106.0167      -4.4643
     170     -95.6549     -22.0558
     171     -82.3490       2.7293
     172    -114.5087      -3.7966
     173    -108.9063      -2.8827
     174    -111.7762       4.0894
     175    -112.8285       2.1686
     176    -115.7984     -21.4409
     177     -98.6177      -5.8533
     178    -102.0871      -7.0902
     179     -99.7633      -6.0472
     180    -101.7653      -9.8884
     181    -101.6700      -6.1465
     182     -97.1579     -16.8361
     183    -109.4332     -23.4009
     184    -118.7259      -7.1967
     185    -102.0575      -8.4019
     186    -102.5271     -16.2639
     187    -113.3412     -14.6853
     188    -109.2359      -3.4214
     189    -103.9389     -17.0458
     190     -93.7183     -15.0376
     191    -104.7515     -16.5429
     192    -108.7667      -0.6098
     193    -106.1937     -17.6455
     194    -100.8901     -28.9582
     195     -97.8033     -15.2218
     196    -103.2997     -11.2235
     197    -113.8716     -16.2228
     198     -99.9409     -15.3607
     199    -115.5828     -30.3242
     200    -119.2150     -21.8836
     201    -104.1633     -19.3851
     202    -108.3939      -1.3375
     203    -122.2692     -26.6515
     204     -91.3322      -5.3807
     205    -112.8166      -7.5058
     206     -96.5138      -9.1109
     207    -101.6810     -15.5073
     208    -101.9140     -12.9619
     209    -117.6612     -27.7674
     210    -102.5664     -19.2166
     211    -115.2345      -4.6900
     212    -100.2890     -22.0221
     213    -103.6265     -18.5234
     214    -115.3039      -9.9941
     215    -106.5704     -22.0514
     216     -95.2060     -13.3751
     217    -102.1367     -11.0529
     218     -96.2743     -22.7799
     219    -101.6339     -12.8218
     220    -116.8753     -13.6878
     221    -104.5030       5.9224
     222    -108.8860     -14.3746
     223     -95.2719      -3.8813
     224     -85.2783     -24.9666
     225     -73.5948     -28.5919
     226    -116.1021     -11.3799
     227     -97.4853     -26.8994
     228    -116.8390      -9.4433
     229     -76.5632     -24.9383
     230    -102.4692     -26.2046
     231     -92.7845     -20.4524
     232    -104.6290     -16.2545
     233    -100.8929     -11.2390
     234    -110.6866      -4.1278
     235    -108.0113     -12.7798
     236    -107.6702     -12.3193
     237    -113.8232      -4.7665
     238    -128.7194     -18.3964
     239     -96.7808     -10.2439
     240     -96.3410     -12.2652
     241    -116.2185      -3.9532
     242    -104.4333     -19.3160
     243    -111.9148     -12.3432
     244    -123.2918     -24.6318
     245    -107.7430      -9.0373
     246     -85.9713     -20.5399
     247    -115.3396       2.8563
     248    -116.4227     -32.7696
     249    -100.9520     -19.1246
     250    -114.5895      -6.4266
     251    -108.8766     -19.3335
     252    -101.0679     -21.5357
     253    -102.9805     -20.2687
     254    -129.8730     -17.8442
     255    -107.0542      -6.3161
     256     -89.5002     -13.3834
     257     -96.0235     -33.4619
     258     -93.9731     -28.0338
     259    -116.7727       9.1047
     260     -95.9178     -23.8321
     261    -100.9149      -5.4845
     262    -101.9855      -3.0135
     263    -101.8580      -4.8793
     264     -99.0082      -2.2467
     265    -107.0788      -1.9617
     266    -111.8531      -3.2515
     267    -103.2524     -21.3892
     268    -100.0237      -3.7724
     269    -100.4791     -21.7618
     270     -95.7573     -15.2102
     271    -103.9200     -15.6064
     272    -105.1709      -2.9572
     273    -100.5409     -22.4514
     274     -99.1421     -14.5786
     275    -108.1716     -20.9548
     276    -106.4795     -13.0291
     277    -110.4821     -33.8234
     278    -108.3480     -15.9891
     279    -104.9555     -18.1472
     280    -102.9669     -10.2218
     281     -92.8722     -16.5488
     282     -98.6485     -26.1512
     283     -81.4821     -23.3555
     284    -110.0707       5.5415
     285    -120.1010      -3.9567
     286     -99.1750     -20.7917
     287    -105.1714       3.2847
     288    -115.0134     -12.4164
     289     -97.5755     -12.7463
     290     -97.2659     -20.2456
     291    -116.3830     -21.7738
     292    -107.4806     -21.2629
     293     -96.6315     -12.7039
     294     -99.2524     -27.4912
     295    -104.4132     -32.2499
     296    -114.9838       3.2983
     297    -103.5591      -4.9615
     298     -95.4064      -0.7739
     299    -126.1711     -17.4738
     300    -111.6366      -8.3254
     301    -115.0160     -23.9465
     302     -98.1693     -13.1843
     303    -101.3405     -10.1495
     304     -97.8203     -25.2407
     305    -101.8264     -23.2357
     306    -101.6085     -23.3601
     307    -128.1957      -8.2390
     308    -121.6417      -0.1048
     309    -116.5488       9.4783
     310     -91.0446     -11.7259
     311    -113.4248     -12.1232
     312    -118.4421     -18.8446
     313    -111.8700      -6.3509
     314    -106.3097       8.5623
     315     -98.1886     -16.1096
     316    -109.5534     -10.0626
     317    -100.3884     -16.4269
     318    -107.7507      -9.5497
     319     -98.6414     -28.4184
     320    -143.6390     -15.5433
     321     -87.4599     -31.8899
     322     -90.8272      -5.6362
     323    -110.2467     -10.3340
     324    -106.5438     -17.3974
     325    -115.8886     -19.9792
     326    -103.0279       1.9332
     327    -103.5508     -17.8902
     328    -111.4007     -18.9643
     329    -115.4812     -13.5088
     330    -101.2878     -12.4417
     331    -100.3141     -32.0939
     332     -98.8195     -10.5830
     333    -118.6468     -27.7319
     334     -83.1673      -7.5060
     335     -88.6256     -17.4490
     336    -101.7907      -9.3809
     337    -111.0884       0.5043
     338    -115.5638      -1.4239
     339    -104.3003      -9.3163
     340    -103.9003      -1.1758
     341    -114.7340     -15.0538
     342    -103.5539     -12.6156
     343    -114.3690     -20.2246
     344     -94.0404      -6.9784
     345    -111.0715     -17.2119
     346    -105.1966      -2.4815
     347    -111.8509       0.9483
     348    -117.2328     -10.8840
     349    -117.3940       1.1338
     350    -121.3583      -3.4058
     351    -103.0296     -20.0394
     352     -89.8715     -29.1631
     353     -93.7390     -24.1597
     354    -100.9541     -10.5862
     355    -102.4656      -1.3994
     356    -109.5568     -15.1886
     357     -88.5233     -21.7368
     358     -93.4320     -22.5262
     359     -89.2319     -12.1020
     360    -111.0743     -17.4022
     361     -97.7295     -33.6436
     362    -100.8852      -2.3943
     363    -100.9377     -14.4845
     364     -99.7147     -18.8681
     365    -102.9228      -9.3462
     366    -130.3470      -9.6885
     367    -115.1638     -13.0307
     368    -105.5866     -10.8001
     369    -108.5895     -15.9553
     370    -102.2046      -2.6953
     371    -101.4666     -15.9462
     372    -109.0521     -25.5460
     373     -90.1608     -18.6900
     374    -115.0516     -15.2846
     375    -103.7180     -11.5015
     376    -125.3929     -24.2212
     377    -113.9350     -23.6865
     378    -110.2630     -11.4832
     379    -104.5046      -7.9559
     380     -95.0668     -15.8118
     381     -85.3209     -29.4511
     382    -110.0824      -6.2432
     383    -116.6444      -3.9455
     384    -123.0066      -8.9911
     385    -119.7950       7.6075
     386    -119.9921     -26.0546
     387    -121.6625      -9.8319
     388    -131.7069      -8.5140
     389    -100.7247     -32.7773
     390    -130.7709     -17.6849
     391     -99.0837     -25.3591
     392    -103.4418     -29.3826
     393    -115.4420      -6.7271
     394    -105.9772     -20.3216
     395     -87.9221     -13.6584
     396    -116.7526     -19.8833
     397    -114.4724     -11.6261
     398    -110.5548     -11.2962
     399    -116.0926      -4.0026
     400    -106.5877     -17.8508
     401    -104.1024      -7.2346
     402    -101.6549     -29.2462
     403    -107.0115      -7.4686
     404    -117.9036     -17.7331
     405    -103.7754      -6.2081
     406     -96.4343      -5.0319
     407    -109.7271     -20.7742
     408    -116.6370     -12.5680
     409    -107.5226      -7.0248
     410    -107.8757     -19.8545
     411    -116.4407     -13.1525
     412    -111.0574      -3.6515
     413    -116.3076       4.8260
     414    -100.2427     -10.9247
     415    -114.3699     -10.7152
     416    -127.6128     -16.3414
     417    -116.5678      -9.2191
     418    -106.8187      -3.7019
     419     -85.3014     -27.4609
     420    -113.9713     -20.6079
     421     -88.9294     -14.6479
     422     -93.8805     -18.1128
     423    -106.0941     -21.5285
     424     -86.5917     -34.4368
     425     -90.2663     -20.1987
     426     -98.9479     -19.0404
     427    -101.2172     -17.3107
     428    -110.7607     -21.6034
     429     -83.1430     -19.6279
     430    -115.0058      -6.7731
     431     -97.3143      -1.5727
     432    -108.9120     -14.2157
     433    -109.3606      -5.5967
     434    -100.2606     -27.5157
     435     -81.3141     -40.7800
     436    -103.7530     -14.3678
     437     -96.2367     -30.3041
     438    -108.8775      -6.3469
     439    -114.8949     -21.0840
     440    -123.2387      -8.5402
     441    -113.0671     -21.6963
     442    -103.3517     -20.3432
     443    -114.2041     -14.5941
     444     -97.7350     -12.7831
     445    -104.9512      -0.5139
     446    -101.0978     -13.0102
     447    -104.1254     -19.6259
     448    -101.2944     -25.7730
     449    -112.0209       9.5706
     450    -126.2602      -2.9715
     451    -116.4542      -8.5558
     452     -97.3328     -22.1273
     453     -97.8379     -15.5827
     454    -113.3915     -10.1683
     455     -92.7811     -10.5414
     456    -108.6308      -5.3489
     457     -94.0278      -7.0186
     458    -114.8641     -10.7621
     459    -119.8039      -5.1906
     460    -123.6505     -20.4814
     461    -102.2129     -24.7307
     462    -109.9020     -22.1275
     463    -106.1704     -14.6310
     464    -105.3813     -17.4085
     465    -111.6654     -14.3662
     466    -100.6159     -31.7061
     467    -117.5653     -14.4966
     468     -99.9140     -21.1049
     469    -115.5197      -2.5015
     470    -116.4520     -10.5324
     471    -120.0671     -24.6083
     472    -116.0869     -10.3988
     473    -118.6074       0.2915
     474    -116.7148      -9.9983
     475    -105.5194     -22.5417
     476    -108.2749     -11.5653
     477     -96.1063     -10.8971
     478     -90.3106     -33.9381
     479    -102.8665     -18.2156
     480    -120.7029     -15.3596
     481    -119.0744      -7.7864
     482     -99.8731     -23.2735
     483    -106.5310      -1.7428
     484     -97.9908     -11.9903
     485     -77.0030     -28.7403
     486    -100.3396      -8.6593
     487    -113.0976      -6.1126
     488    -103.7168      -2.5306
     489     -86.7976     -15.3907
     490     -72.6641     -21.9727
     491    -106.9296     -21.9512
     492    -102.5491     -16.3565
     493     -95.2512     -22.1981
     494    -103.9367     -17.5222
     495     -97.9944     -17.4407
     496    -121.7086       1.9848
     497    -109.0525      -8.6680
     498    -106.0571     -34.5725
     499    -112.8359     -21.5637
     500    -117.6066     -19.3935
     501     -94.5251     -21.7090
     502     -95.9996     -18.5983
     503    -117.6793     -12.6014
     504    -120.3972      -0.2043
     505    -103.1949     -31.1197
     506    -103.9005     -17.1339
     507     -99.0840     -27.0818
     508    -111.8470     -16.1696
     509    -101.3300      -8.1341
     510     -99.6170       0.4590
     511    -114.0762      -2.8215
     512    -119.9441     -12.1459
     513    -110.3118       1.8796
     514     -99.0931      -1.4324
     515     -97.6384     -14.4904
     516    -112.6868     -14.4659
     517    -114.3062      -1.8615
     518    -115.3633     -10.7658
     519    -118.8863     -14.7725
     520     -99.0851     -29.9314
     521    -111.6487      -5.0449
     522     -84.9760     -17.4411
     523    -110.4741       1.3669
     524    -101.0718     -37.4652
     525    -100.3667     -30.7097
     526    -120.3889     -18.0180
     527     -98.1079      -3.6806
     528    -107.9927      -7.6017
     529    -100.7027     -15.3133
     530    -111.3662     -11.9740
     531    -100.2073     -22.3483
     532    -102.7089      -9.4364
     533    -118.7513      -9.4516
     534    -108.0943     -20.7468
     535     -70.9861     -39.0781
     536    -108.1779     -22.8068
     537    -112.8176     -11.6315
     538     -85.5554     -28.6762
     539    -108.9233     -18.2356
     540     -99.3610     -16.9398
     541     -96.3829     -27.2456
     542     -98.4783     -22.2949
     543    -121.4795     -21.0421
     544    -110.8746      -6.7654
     545    -121.6178     -15.4743
     546    -103.4271     -19.7778
     547     -98.7352       0.1464
     548    -122.4315       7.1482
     549    -100.7682      -5.5518
     550    -109.0335     -21.1441
     551     -96.7385     -20.8049
     552     -92.8998     -18.6352
     553    -107.9954     -14.0409
     554     -99.5571      -7.9910
     555    -118.3475     -27.9408
     556    -100.9211     -14.9127
     557    -103.9063     -23.4106
     558     -99.6906     -31.0868
     559    -117.7583     -14.0845
     560    -100.6142     -18.2964
     561    -118.1539      -8.0989
     562    -102.2212     -22.0614
     563    -109.0804     -26.3721
     564    -116.5657      -8.8548
     565     -99.7559     -28.7400
     566    -114.1243     -18.2930
     567    -113.1199     -21.9551
     568     -91.7617     -30.1307
     569     -93.6926     -19.4496
     570    -110.6731       0.7866
     571    -114.3616     -22.9412
     572     -97.3638      -8.8078
     573    -132.3876     -13.5108
     574    -107.6555       0.3452
     575     -94.4318      -6.3333
     576    -117.4353      -5.0479
     577     -98.5571     -16.0615
     578     -94.7602     -16.8364
     579    -113.9785     -17.2110
     580    -106.3737     -27.6710
     581    -111.6202      -4.3788
     582     -98.7032     -26.9925
     583     -97.1303     -31.1635
     584    -103.5579     -17.2111
     585     -98.7485     -22.7345
     586     -91.5522     -17.9252
     587     -88.4149     -20.5772
     588    -108.8031     -16.6505
     589     -98.6276     -32.7778
     590    -118.8210     -29.5779
     591    -106.7035      -1.6025
     592    -102.9272      -4.4940
     593     -83.4615     -21.9859
     594     -75.6212     -35.4047
     595    -104.3512     -18.7158
     596    -124.9623     -16.8032
     597    -107.0665     -21.9226
     598    -124.0395     -10.9382
     599    -102.0280     -15.4385
     600    -111.7167      -7.0195
     601    -115.4166     -27.9328
     602    -113.0218     -15.1963
     603    -110.6972     -26.1934
     604    -122.1657     -15.0304
     605    -104.3747     -16.2521
     606     -87.1171     -14.8111
     607     -92.6594     -10.8915
     608    -119.2056      -9.1319
     609    -106.6486      -9.1280
     610    -113.9740       7.7728
     611    -101.8011     -14.4388
     612    -106.6980     -13.0513
     613    -101.3405     -17.8577
     614     -94.5593     -24.5593
     615    -119.6256     -24.8904
     616     -90.3235     -21.7594
     617     -99.7380     -13.4110
     618    -103.8159     -21.0485
     619     -93.6306      -8.8997
     620    -107.6595     -21.0663
     621    -103.5501     -15.0275
     622    -118.3988     -13.6409
     623    -111.4257      -9.9213
     624     -87.4166      -4.5133
     625     -99.0821     -27.7993
     626    -103.1846     -19.0856
     627     -87.5342     -26.2117
     628    -108.9282     -26.8363
     629     -92.1129     -19.1569
     630    -106.2197     -21.5194
     631    -119.1387     -10.6062
     632     -84.4420     -26.5280
     633     -93.9385     -29.5257
     634    -113.8978      -2.4875
     635    -103.7384     -15.2633
     636    -107.8884     -12.8487
     637    -100.4307      -4.1097
     638    -109.5714      -9.9200
     639     -89.1743     -21.2749
     640    -104.3757     -37.9445
     641     -82.0205     -13.0988
     642    -104.9048     -16.4909
     643    -111.5568      -6.9708
     644    -110.2216     -12.2525
     645    -109.3012     -18.8493
     646    -105.4397      -0.1670
     647    -106.2641     -16.3543
     648     -97.9388     -23.0132
     649    -110.5002     -14.2760
     650     -89.0607      -3.7859
     651    -120.5708       0.3465
     652    -107.4673      -4.1292
     653     -96.8484      -2.5245
     654    -112.2298      -8.4417
     655    -110.1267     -25.6934
     656    -115.4221     -12.2014
     657    -116.0814      -5.8306
     658     -95.6541     -34.8539
     659     -92.6300     -10.6397
     660    -105.7646      -3.9657
     661    -119.2345       4.0916
     662    -104.9218     -18.9376
     663     -92.3893     -22.7598
     664    -107.6332     -22.9617
     665    -103.4312     -17.5264
     666    -125.9210     -21.8136
     667    -120.5007     -17.5184
     668     -89.7530     -16.9953
     669     -94.5506     -29.2396
     670    -104.8410     -17.9654
     671     -84.3659     -18.5880
     672    -110.1262     -25.2071
     673    -114.4666     -28.3152
     674     -99.2089     -23.2269
     675    -103.4577      -9.7321
     676     -94.7170     -20.7165
     677     -94.3631     -10.6658
     678    -115.0683     -25.0930
     679    -113.1867      -6.9263
     680    -123.5669      -0.7213
     681     -91.0009      -9.4283
     682     -87.8226     -12.5614
     683    -117.5716     -38.9573
     684     -84.5704     -16.6686
     685    -118.5043     -12.5160
     686    -101.1635       0.2719
     687    -109.6205     -17.5391
     688    -103.9975     -14.1954
     689    -103.7592      -7.9977
     690     -99.7348       0.1040
     691    -106.6692     -22.5956
     692    -113.8463      -8.9189
     693     -85.5099     -20.6737
     694     -96.7596     -12.4742
     695    -103.0370     -37.0956
     696    -107.0663       6.9832
     697     -96.2586       4.7244
     698    -100.9456     -14.0571
     699    -112.7541      -1.1983
     700    -108.6061     -18.3925
     701    -117.7248      -9.7338
     702     -99.5269      -3.2617
     703    -106.5161      -6.1428
     704    -111.5879     -21.0326
     705    -105.4705     -28.2152
     706    -108.7286     -27.1725
     707    -102.4592     -12.4966
     708    -108.3957      -1.2748
     709    -114.0230      -1.6616
     710    -106.9379     -13.3571
     711    -102.5107      -6.4317
     712     -99.7653     -19.6944
     713    -102.7737       1.5873
     714    -111.4008     -34.3714
     715    -120.3885     -12.0759
     716    -114.7657      -0.5591
     717     -82.8956     -22.4064
     718    -103.5452     -20.9428
     719    -123.5344       3.0807
     720    -101.7383     -20.1706
     721    -101.9799     -19.3867
     722    -103.8683     -18.4932
     723     -94.5292     -33.2255
     724     -97.8271     -12.7955
     725    -113.4027      -9.7883
     726     -94.4586     -30.1249
     727     -98.9885      -9.3458
     728     -98.6164     -15.1374
     729    -107.6612     -20.0429
     730    -107.6411      -8.2332
     731     -98.5531     -23.0247
     732    -100.9499     -11.8883
     733    -113.6111     -13.3114
     734    -117.6062      -2.4195
     735     -98.3805      -7.4669
     736     -98.6775     -16.0967
     737     -88.0045     -13.3755
     738     -84.8518     -14.8180
     739     -91.3912     -12.0196
     740    -103.1292     -16.0223
     741    -100.2571       8.4204
     742    -106.3230     -14.4296
     743    -112.5293     -14.5689
     744    -112.5192      -3.0432
     745    -115.4551     -12.5368
     746     -94.6127     -17.6671
     747    -102.8975     -15.5658
     748    -107.3440       9.7508
     749    -104.2160     -14.5805
     750    -117.2704     -32.5488
     751    -113.6955     -13.8364
     752     -94.1840     -10.0263
     753     -96.3787     -21.1473
     754     -98.4224      -4.1638
     755    -107.9522     -20.2907
     756    -104.8917     -12.0808
     757     -95.4577     -29.1865
     758    -101.3793      -2.7413
     759     -97.4211     -24.3562
     760    -104.9418     -10.9264
     761     -96.0765     -18.8040
     762     -92.9299      -7.1056
     763    -105.8394     -19.6512
     764    -128.9676     -15.2335
     765    -109.5917     -22.0631
     766    -106.3779      -4.2684
     767     -97.8764      -9.0500
     768    -124.4645     -25.9761
     769    -112.3789      -1.5482
     770     -99.3870     -25.1772
     771    -110.2905     -30.5116
     772    -107.5956      -9.7940
     773    -119.5556      -8.4828
     774    -103.3459     -13.8649
     775    -119.6553      -4.1310
     776    -125.1572     -16.9015
     777    -128.3185      -6.0547
     778    -115.9095     -12.4200
     779     -94.8512      -4.6696
     780    -123.9363       0.5395
     781    -103.1402     -11.8541
     782    -123.9074     -12.7998
     783     -97.1901     -24.2901
     784    -124.4244      -8.3994
     785     -96.1880     -29.0357
     786    -127.2882     -10.5996
     787    -107.6294     -18.1412
     788    -115.4938     -14.4858
     789    -112.1223     -34.8283
     790    -119.9715     -20.2070
     791    -105.9115     -18.1674
     792     -89.7690      -0.7001
     793     -91.1373      -9.1734
     794     -84.6931     -18.9735
     795    -114.3574     -15.0253
     796     -95.5706      -9.7064
     797    -103.2544     -18.1383
     798    -107.0393     -12.8404
     799    -116.3468       3.1819
     800     -89.5463     -21.1039
     801     -92.9054      -3.3767
     802    -104.6310       4.1402
     803    -108.2156     -12.6133
     804    -109.0200      -6.7447
     805    -108.2346     -24.0285
     806    -110.9422     -28.3649
     807    -132.6104      -0.8258
     808    -121.7062     -13.8423
     809    -125.6318       9.2026
     810    -110.3901     -16.6393
     811    -104.6089      -8.1410
     812    -107.2525     -17.5071
     813    -104.2415     -35.0140
     814    -105.5618       5.6195
     815    -110.2581     -19.8295
     816    -120.9965     -22.1878
     817    -109.5614      -7.9394
     818    -106.9058     -21.2074
     819    -116.9151       2.6780
     820    -124.1228     -21.0267
     821    -114.0342     -30.1937
     822     -96.5822     -16.6311
     823    -116.7752     -16.9546
     824    -133.8790      -2.2737
     825    -103.3541     -23.6665
     826    -111.4339      -6.1171
     827    -122.5027     -15.2010
     828     -98.5171     -26.8805
     829    -106.6302     -13.9130
     830    -107.9260     -15.1083
     831    -110.0958     -10.3773
     832    -115.4273      -6.2531
     833    -108.2499     -10.5276
     834    -111.6320     -18.4067
     835     -99.9013     -19.9872
     836    -125.7661     -31.6323
     837    -114.4843      -2.9809
     838    -123.3220      -7.7961
     839     -93.7693     -18.4673
     840    -104.6199     -14.8822
     841    -102.7403     -17.5576
     842    -107.4179     -12.8093
     843    -125.0980     -21.4254
     844     -98.1143     -10.7756
     845    -108.6967     -20.5970
     846    -103.6419     -21.5924
     847     -97.0262      -2.8887
     848    -107.9001     -19.3819
     849    -101.6751     -25.7760
     850    -132.9902     -11.1330
     851    -108.0998      -3.4094
     852    -102.1882     -15.4873
     853    -105.2384      -9.6041
     854    -118.6503     -18.7256
     855     -86.7146      -3.0010
     856    -113.1672     -26.8619
     857    -102.1588      -6.1186
     858     -88.8200     -17.6549
     859    -104.8448     -10.1529
     860    -106.9786     -17.2403
     861     -89.8453     -15.5329
     862    -104.2064      -0.8348
     863    -114.2937     -24.5054
     864    -108.2274     -16.4235
     865    -108.0653      -8.5861
     866    -114.0822      -4.6757
     867    -105.1101      -2.5810
     868    -130.1955     -13.9978
     869    -117.4299     -23.3557
     870     -91.3933     -20.5234
     871    -105.7943     -12.8951
     872    -102.8310      -5.7929
     873    -115.1169      -5.7240
     874    -102.1440     -13.6355
     875    -112.5193       6.3080
     876    -113.7131     -18.4967
     877     -89.6964     -10.8557
     878     -82.6821     -27.1049
     879    -133.4512     -22.9374
     880    -108.1432      -5.3853
     881     -86.2293     -29.9294
     882     -88.6898     -20.1039
     883     -93.7999     -41.7809
     884     -88.6539     -34.1204
     885    -114.4416     -27.6521
     886    -106.5718     -19.4695
     887    -103.8605     -22.8322
     888    -109.8387      -3.0341
     889    -114.8726     -17.2170
     890    -100.6842     -17.8401
     891     -95.6192     -15.4483
     892    -102.5932     -22.2129
     893     -90.9111      -2.8904
     894    -103.4535     -23.3113
     895    -113.7585     -17.0473
     896     -97.6397      -4.5227
     897    -102.6754     -11.4188
     898    -102.4266     -15.8432
     899    -103.2546     -19.4992
     900    -119.2561     -11.6379
     901     -96.0775     -21.1753
     902    -122.9980      -4.3945
     903     -89.8869     -24.8136
     904    -111.7479     -14.8346
     905    -113.0251      -3.3265
     906    -106.5260      -7.0426
     907    -116.1098      -1.0627
     908    -109.0226     -16.3651
     909    -113.9846     -16.9927
     910    -110.9886      -7.6371
     911     -94.5069     -21.8485
     912    -103.6493     -22.0439
     913    -101.9536      -3.4862
     914    -120.3559     -14.2186
     915     -98.9784       1.1688
     916    -107.9818      -2.3323
     917     -98.7877     -14.3207
     918    -100.3925      -7.9292
     919     -85.6113     -11.9091
     920    -119.3495     -18.4590
     921     -85.7200      -7.9957
     922    -101.2590     -12.8699
     923     -90.0163      -7.7705
     924     -94.6518      -4.2045
     925    -104.8247      -3.0259
     926    -114.6735     -22.3582
     927    -127.4765      -2.5625
     928    -116.0227      -5.2205
     929    -110.9472       7.1004
     930    -121.7595     -12.3489
     931     -99.7712     -27.1325
     932     -87.8138     -12.5987
     933    -104.9693     -22.7864
     934    -108.4301     -11.5367
     935    -120.3455     -12.6603
