GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
35,594.0473,1586.023,-2740.7927,0.0,0.0,0.0,-1513.2207,-14680.1724,676.8009,7201.7452,-2145.5394,59.318478,-8875.5694,-2086.220922,-10961.790322
36,610.3197,1584.0346,-2741.3938,0.0,0.0,0.0,-1488.9247,-14660.5721,681.4649,7191.5633,-2192.3574,60.24203064,-8823.508100000001,-2132.11536936,-10955.62346936
37,635.9073,1640.4958,-2681.0651,0.0,0.0,0.0,-1489.0831,-14668.5047,644.7051,7141.0677,-2160.3873,60.09145776,-8776.476999999999,-2100.2958422399997,-10876.77284224
38,596.7338,1592.7077,-2713.5507,0.0,0.0,0.0,-1507.3366,-14625.735,680.9645,7220.0756,-2200.0056,60.358200479999994,-8756.140700000002,-2139.64739952,-10895.788099520003
39,651.044,1606.11,-2717.7673,0.0,0.0,0.0,-1488.8413,-14749.9983,670.4125,7180.4767,-2099.2245,61.6412088,-8848.563699999999,-2037.5832911999998,-10886.1469912
40,602.9,1644.2191,-2713.5387,0.0,0.0,0.0,-1505.1402,-14651.0711,665.8718,7122.8101,-2145.6743,59.74714296,-8833.949,-2085.92715704,-10919.876157040002
41,597.3959,1568.4133,-2709.2214,0.0,0.0,0.0,-1485.588,-14676.6207,658.9494,7148.9937,-2131.8539,60.947878319999994,-8897.677799999998,-2070.90602168,-10968.583821679998
42,571.0729,1629.5688,-2703.7467,0.0,0.0,0.0,-1507.1375,-14851.4153,663.6814,7169.2749,-2026.7574,58.64052888,-9028.701500000001,-1968.11687112,-10996.818371120002
43,575.0456,1644.8238,-2684.7025,0.0,0.0,0.0,-1522.2476,-14748.4655,646.5395,7225.8977,-2136.5538,60.12048023999999,-8863.109,-2076.4333197600004,-10939.54231976
44,575.4702,1644.7569,-2730.8892,0.0,0.0,0.0,-1519.341,-14668.9642,671.3213,7156.5931,-2109.6123,58.99971168,-8871.0529,-2050.6125883199998,-10921.665488319999
45,599.0306,1585.4221,-2722.2026,0.0,0.0,0.0,-1513.9147,-14711.8286,669.0474,7186.6939,-2143.8095,59.25306816,-8907.751900000001,-2084.5564318399997,-10992.30833184
46,582.5626,1630.8753,-2700.4378,0.0,0.0,0.0,-1510.0881,-14752.6284,657.2462,7130.1771,-2069.3183,59.071518000000005,-8962.293100000003,-2010.246782,-10972.539882000001
47,585.5034,1578.5962,-2658.182,0.0,0.0,0.0,-1536.94,-14663.5743,647.8937,7218.3311,-2183.552,58.57228584,-8828.371900000002,-2124.97971416,-10953.351614160001
48,614.2901,1603.7496,-2713.4824,0.0,0.0,0.0,-1500.0847,-14617.7221,663.6513,7140.2735,-2187.273,60.195898799999995,-8809.324700000001,-2127.0771012,-10936.401801200002
49,591.529,1640.1233,-2684.9723,0.0,0.0,0.0,-1497.3834,-14631.1311,663.9136,7134.6044,-2169.028,61.049448719999994,-8783.3165,-2107.97855128,-10891.295051280002
50,579.9567,1603.96,-2676.7129,0.0,0.0,0.0,-1497.4643,-14682.4878,677.696,7224.6733,-2216.0307,60.870201120000004,-8770.378999999999,-2155.16049888,-10925.539498879998
51,589.6136,1550.3497,-2702.3621,0.0,0.0,0.0,-1482.9676,-14552.5234,651.8694,7154.3911,-2252.1531,62.85113712,-8791.6293,-2189.30196288,-10980.93126288
52,603.0631,1605.6223,-2715.995,0.0,0.0,0.0,-1461.6863,-14696.5961,636.2141,7227.2668,-2231.0541,62.641606319999994,-8802.111100000002,-2168.41249368,-10970.523593680002
53,630.6105,1601.4273,-2684.263,0.0,0.0,0.0,-1508.3265,-14576.4476,663.801,7242.2704,-2286.9541,62.46540647999999,-8630.927899999999,-2224.4886935199997,-10855.416593519998
54,581.2459,1560.5709,-2704.7294,0.0,0.0,0.0,-1460.6862,-14697.4009,661.0778,7162.7121,-2151.2538,62.18089488,-8897.2098,-2089.07290512,-10986.28270512
55,589.9903,1635.4207,-2687.8095,0.0,0.0,0.0,-1497.4101,-14685.1838,671.5863,7216.983,-2204.5185,60.90722208,-8756.423099999998,-2143.6112779200002,-10900.034377919997
56,552.4001,1598.6023,-2716.5547,0.0,0.0,0.0,-1456.7998,-14641.326,666.2678,7174.4407,-2162.5064,61.87746383999999,-8822.9696,-2100.62893616,-10923.598536160001
57,637.8691,1576.6148,-2693.9695,0.0,0.0,0.0,-1498.642,-14595.8336,676.8214,7162.8381,-2207.7456,60.91682616,-8734.3017,-2146.8287738400004,-10881.13047384
58,610.0167,1593.7457,-2700.7302,0.0,0.0,0.0,-1519.1842,-14728.2267,668.9108,7163.5629,-2119.7968,58.54936968,-8911.904999999999,-2061.24743032,-10973.152430319999
59,603.9805,1620.0955,-2728.3958,0.0,0.0,0.0,-1493.8137,-14657.7284,635.9743,7142.0925,-2130.5271,58.93542,-8877.7951,-2071.59168,-10949.386779999999
60,605.5779,1650.248,-2703.2775,0.0,0.0,0.0,-1490.8706,-14908.3163,676.8957,7285.2896,-2073.4217,59.79882528,-8884.4532,-2013.6228747199998,-10898.076074719998
61,619.4646,1595.971,-2684.4185,0.0,0.0,0.0,-1485.0446,-14599.8791,656.8126,7169.0865,-2249.9327,62.24745239999999,-8728.007500000003,-2187.6852476,-10915.692747600002
62,592.9922,1623.8816,-2683.8357,0.0,0.0,0.0,-1521.9472,-14656.2758,662.8659,7222.6155,-2215.9854,61.6431276,-8759.7035,-2154.3422724,-10914.045772399999
63,625.6156,1627.4411,-2700.6741,0.0,0.0,0.0,-1501.2302,-14726.7757,664.5085,7158.8111,-2123.0407,59.63195808,-8852.3037,-2063.40874192,-10915.71244192
64,594.1489,1611.9027,-2674.3253,0.0,0.0,0.0,-1518.7213,-14704.0856,664.1232,7138.4292,-2122.9113,58.78393056,-8888.5282,-2064.12736944,-10952.655569440001
65,599.2008,1584.2053,-2702.6209,0.0,0.0,0.0,-1481.548,-14784.9424,671.3186,7222.3659,-2134.4944,60.102077040000005,-8892.020700000001,-2074.39232296,-10966.413022960001
66,591.398,1589.9632,-2731.6932,0.0,0.0,0.0,-1524.4618,-14469.2504,655.2035,7171.383,-2309.3222,60.473682,-8717.4577,-2248.8485180000002,-10966.306218000002
67,628.6749,1636.0926,-2698.4068,0.0,0.0,0.0,-1513.1888,-14734.0469,663.5926,7245.0466,-2153.7639,60.292046879999994,-8772.2358,-2093.47185312,-10865.70765312
68,614.5316,1613.4174,-2701.2647,0.0,0.0,0.0,-1486.69,-14727.5952,655.8576,7176.4267,-2172.4039,60.450109919999996,-8855.316600000002,-2111.9537900799996,-10967.27039008
69,569.9853,1594.8269,-2682.9945,0.0,0.0,0.0,-1500.4928,-14811.7425,652.8458,7215.5733,-2119.3409,59.732470799999994,-8961.998500000002,-2059.6084292,-11021.606929200001
70,608.8929,1597.6625,-2680.0914,0.0,0.0,0.0,-1471.9335,-14813.1858,684.8966,7217.8127,-2122.4505,60.80523047999999,-8855.945999999998,-2061.64526952,-10917.591269519999
71,613.7421,1588.6738,-2681.03,0.0,0.0,0.0,-1518.1249,-14680.8791,674.7416,7142.5675,-2152.667,60.57643464,-8860.309000000001,-2092.09056536,-10952.399565360001
72,603.0947,1610.1614,-2698.5717,0.0,0.0,0.0,-1488.3419,-14637.2711,654.6294,7097.4644,-2153.3096,61.669970639999995,-8858.8348,-2091.63962936,-10950.474429360002
73,589.4909,1585.266,-2691.9896,0.0,0.0,0.0,-1481.5655,-14728.5763,669.5577,7195.9587,-2150.4002,59.21832671999999,-8861.858100000001,-2091.18187328,-10953.039973280002
74,590.9435,1619.0396,-2709.6394,0.0,0.0,0.0,-1482.5691,-14704.5134,672.064,7168.4485,-2162.1731,58.38812856,-8846.226299999998,-2103.78497144,-10950.011271439998
75,555.1018,1600.255,-2695.6204,0.0,0.0,0.0,-1495.61,-14793.0825,665.9993,7253.7243,-2155.1901,59.990357519999996,-8909.2325,-2095.1997424799997,-11004.43224248
76,579.4749,1647.349,-2728.9272,0.0,0.0,0.0,-1513.0399,-14805.8498,661.9541,7209.3799,-2074.8709,58.941717839999995,-8949.658999999998,-2015.92918216,-10965.588182159998
77,589.5911,1534.5512,-2684.8962,0.0,0.0,0.0,-1512.4702,-14790.6312,655.3088,7211.0584,-2106.0046,58.73641704,-8997.488099999999,-2047.26818296,-11044.75628296
78,654.1296,1543.7607,-2703.1602,0.0,0.0,0.0,-1489.0048,-14789.3201,667.9192,7212.1804,-2108.2859,59.50703376,-8903.495199999998,-2048.77886624,-10952.274066239997
79,603.1219,1598.8655,-2715.9697,0.0,0.0,0.0,-1485.6283,-14641.7738,667.4874,7150.6433,-2161.6868,57.614223599999995,-8823.253700000003,-2104.0725764,-10927.326276400003
80,593.2432,1588.0343,-2705.0054,0.0,0.0,0.0,-1491.4158,-14703.3063,667.3016,7186.6288,-2197.402,60.84115271999999,-8864.5196,-2136.56084728,-11001.08044728
81,594.7708,1586.1919,-2695.8152,0.0,0.0,0.0,-1519.6547,-14752.0199,668.0199,7217.816,-2136.9625,56.62507536,-8900.691200000001,-2080.33742464,-10981.028624640001
82,599.1289,1634.5661,-2675.742,0.0,0.0,0.0,-1512.1914,-14605.8561,650.9871,7176.8301,-2234.9466,60.200503919999996,-8732.277299999998,-2174.7460960800004,-10907.023396079998
83,619.7585,1629.5122,-2693.0821,0.0,0.0,0.0,-1514.0982,-14679.5771,657.8692,7176.284,-2160.8097,58.15207008,-8803.333500000002,-2102.6576299199996,-10905.991129920003
84,590.7778,1610.8948,-2691.0884,0.0,0.0,0.0,-1529.5035,-14715.777,674.2083,7181.359,-2113.1819,57.69786672,-8879.128999999999,-2055.48403328,-10934.613033279998
85,599.599,1577.0536,-2701.7047,0.0,0.0,0.0,-1495.4957,-14699.878,654.9668,7213.5906,-2190.0163,59.65220591999999,-8851.8684,-2130.3640940799996,-10982.232494079999
86,591.8683,1620.1885,-2686.2911,0.0,0.0,0.0,-1512.7987,-14665.3341,659.6667,7199.991,-2189.6085,58.54617216,-8792.7094,-2131.06232784,-10923.77172784
87,663.0882,1608.5217,-2676.6066,0.0,0.0,0.0,-1515.8868,-14733.4049,670.3088,7121.5402,-2069.5307,57.95838864,-8862.4394,-2011.5723113599997,-10874.011711359999
88,581.3768,1558.0527,-2681.8224,0.0,0.0,0.0,-1528.2702,-14821.3975,676.8479,7174.4742,-2027.2412,58.170669839999995,-9040.738499999996,-1969.0705301599999,-11009.809030159997
89,591.4021,1606.4971,-2682.3447,0.0,0.0,0.0,-1479.2536,-14703.3645,646.2648,7108.0683,-2100.2795,58.95170352,-8912.730500000001,-2041.3277964800002,-10954.058296480001
90,607.0873,1616.0432,-2718.4696,0.0,0.0,0.0,-1499.7938,-14706.422,659.0513,7125.901,-2107.0269,59.44649472,-8916.6026,-2047.58040528,-10964.18300528
91,581.1081,1632.1795,-2712.8159,0.0,0.0,0.0,-1505.1839,-14842.2923,674.4517,7156.9507,-2032.0871,56.41671528,-9015.6021,-1975.67038472,-10991.27248472
92,629.7098,1601.9831,-2738.537,0.0,0.0,0.0,-1541.4908,-14759.0687,655.9548,7117.8889,-2052.152,57.18955896,-9033.559899999998,-1994.9624410400002,-11028.522341039998
93,605.3229,1592.6834,-2688.8703,0.0,0.0,0.0,-1530.4937,-14722.3184,661.3071,7143.208,-2092.4542,56.41392744,-8939.161,-2036.0402725600002,-10975.20127256
94,596.1126,1629.5781,-2684.6857,0.0,0.0,0.0,-1507.2633,-14799.8857,657.3153,7198.5479,-2089.5545,57.52815336,-8910.2808,-2032.0263466400002,-10942.307146640002
95,604.0069,1628.0077,-2700.7451,0.0,0.0,0.0,-1470.3813,-14634.07,649.4033,7107.0585,-2192.9081,59.36156712,-8816.719999999998,-2133.54653288,-10950.266532879998
96,630.1777,1612.6641,-2732.2143,0.0,0.0,0.0,-1456.2931,-14675.3255,678.8166,7154.8217,-2182.9671,60.62788223999999,-8787.352799999999,-2122.33921776,-10909.692017759999
97,564.3244,1548.7347,-2721.605,0.0,0.0,0.0,-1462.809,-14690.5808,653.4489,7172.217,-2168.7979,63.015829919999995,-8936.269800000002,-2105.78207008,-11042.051870080002
98,592.5538,1588.1248,-2697.1357,0.0,0.0,0.0,-1494.9273,-14716.8831,644.547,7194.7021,-2141.2122,61.67878056000001,-8889.018399999997,-2079.5334194399998,-10968.551819439997
99,575.8843,1568.1377,-2708.1637,0.0,0.0,0.0,-1483.7899,-14776.9656,672.3288,7176.3077,-2069.3498,58.51385208,-8976.260699999999,-2010.8359479199999,-10987.09664792
100,621.5731,1634.3024,-2672.4132,0.0,0.0,0.0,-1485.3029,-14773.9188,666.5286,7144.8303,-2099.385,57.11889024,-8864.4005,-2042.2661097600003,-10906.66660976
101,597.975,1552.0121,-2682.367,0.0,0.0,0.0,-1492.7863,-14595.0296,651.3118,7252.7977,-2304.8208,59.50686672,-8716.086300000003,-2245.31393328,-10961.400233280003
102,582.5517,1612.4592,-2672.0495,0.0,0.0,0.0,-1506.6965,-14500.9333,658.8753,7170.671,-2320.1326,58.54741632,-8655.122100000002,-2261.58518368,-10916.707283680002
103,592.3065,1581.3733,-2691.5113,0.0,0.0,0.0,-1492.6125,-14580.8958,654.6756,7157.5703,-2251.1062,59.85669527999999,-8779.0939,-2191.24950472,-10970.34340472
104,608.5319,1685.4111,-2718.6907,0.0,0.0,0.0,-1517.1122,-14505.759,665.6714,7110.0718,-2273.3439,59.52486096,-8671.875700000002,-2213.81903904,-10885.694739040002
105,605.61,1632.7525,-2688.7777,0.0,0.0,0.0,-1518.7482,-14651.032,658.0018,7104.4965,-2120.0998,57.0935628,-8857.697100000001,-2063.0062371999998,-10920.7033372
106,603.5029,1520.8177,-2685.964,0.0,0.0,0.0,-1532.7449,-14689.3489,670.8181,7258.4531,-2203.2017,57.71133144,-8854.466,-2145.49036856,-10999.95636856
107,593.8875,1608.859,-2708.2315,0.0,0.0,0.0,-1483.358,-14606.3962,667.009,7197.1595,-2226.4247,59.88904056,-8731.0707,-2166.53565944,-10897.60635944
108,620.9127,1608.3733,-2711.5353,0.0,0.0,0.0,-1516.7091,-14745.3549,665.1378,7240.7192,-2178.3185,58.87988136,-8838.456300000002,-2119.4386186399997,-10957.89491864
109,621.3423,1651.583,-2717.8095,0.0,0.0,0.0,-1531.6836,-14633.2486,664.7176,7130.7061,-2162.2883,57.11253768,-8814.3927,-2105.17576232,-10919.568462320001
110,573.9861,1548.4096,-2703.797,0.0,0.0,0.0,-1547.582,-14662.6458,662.8743,7161.392,-2129.2268,58.3324056,-8967.362799999999,-2070.8943944,-11038.2571944
111,618.2445,1606.4132,-2719.3479,0.0,0.0,0.0,-1562.0663,-14722.6695,657.8107,7230.8001,-2119.1301,56.126145599999994,-8890.8152,-2063.0039543999997,-10953.8191544
112,618.1992,1596.8925,-2685.4576,0.0,0.0,0.0,-1540.5775,-14671.3865,679.6336,7170.6545,-2167.6341,57.16395288,-8832.041800000003,-2110.47014712,-10942.511947120001
113,612.0425,1565.0257,-2684.6209,0.0,0.0,0.0,-1521.8746,-14671.8047,676.0799,7219.3685,-2190.485,57.579791039999996,-8805.783599999999,-2132.90520896,-10938.68880896
114,587.6162,1565.119,-2730.7651,0.0,0.0,0.0,-1480.2613,-14777.5922,673.5985,7242.4693,-2110.5114,59.79097368,-8919.815599999998,-2050.7204263199997,-10970.536026319998
115,594.8371,1606.1767,-2699.38,0.0,0.0,0.0,-1502.456,-14784.2307,671.7099,7213.9284,-2090.7902,58.826327039999995,-8899.4146,-2031.96387296,-10931.37847296
116,602.4751,1633.8989,-2675.6145,0.0,0.0,0.0,-1524.5339,-14850.5689,651.9082,7229.5197,-2059.8179,57.60836208,-8932.915400000002,-2002.20953792,-10935.124937920002
117,600.4082,1588.8745,-2717.5709,0.0,0.0,0.0,-1511.2545,-14629.8515,656.5853,7101.0766,-2123.3296,59.32686888,-8911.732300000001,-2064.00273112,-10975.73503112
118,593.7006,1602.6382,-2694.6305,0.0,0.0,0.0,-1532.3285,-14880.1862,636.9123,7175.2648,-1974.6557,55.67770368,-9098.6293,-1918.97799632,-11017.60729632
119,605.0991,1601.5179,-2677.1282,0.0,0.0,0.0,-1494.2167,-14753.6775,662.8855,7136.7141,-2099.5916,58.66527168,-8918.805799999998,-2040.9263283200003,-10959.732128319998
120,590.5494,1623.2111,-2691.9274,0.0,0.0,0.0,-1520.823,-14785.9991,662.3736,7173.4892,-2041.1238,59.47343423999999,-8949.1262,-1981.65036576,-10930.77656576
121,592.3667,1580.7847,-2695.8503,0.0,0.0,0.0,-1516.4586,-14843.8005,667.7169,7195.9129,-2014.2715,58.46619528,-9019.3282,-1955.80530472,-10975.133504720001
122,565.1114,1631.2693,-2711.5199,0.0,0.0,0.0,-1527.8003,-14820.5415,658.6181,7187.5911,-2033.5683,57.68741736,-9017.2718,-1975.88088264,-10993.15268264
123,572.9833,1563.0503,-2702.7626,0.0,0.0,0.0,-1496.5569,-14769.7199,645.4005,7212.7213,-2125.308,61.447299120000004,-8974.883999999998,-2063.86070088,-11038.744700879999
124,612.7695,1581.5713,-2668.3335,0.0,0.0,0.0,-1522.4585,-14738.5286,666.1748,7246.5269,-2137.5436,59.3439912,-8822.2781,-2078.1996088,-10900.477708800001
125,584.1528,1599.3929,-2719.0215,0.0,0.0,0.0,-1485.8925,-14906.1763,666.2161,7281.7091,-2052.2013,58.18079304,-8979.619399999998,-1994.0205069600001,-10973.63990696
126,675.4256,1561.8384,-2717.6464,0.0,0.0,0.0,-1511.741,-14862.7577,653.1984,7202.3453,-1997.803,58.2721416,-8999.3374,-1939.5308584000002,-10938.8682584
127,591.0776,1619.7339,-2705.3864,0.0,0.0,0.0,-1529.1831,-14875.0105,672.556,7230.6748,-2037.423,59.15621232,-8995.5377,-1978.26678768,-10973.804487680001
128,598.6944,1644.3931,-2677.0876,0.0,0.0,0.0,-1527.6674,-14694.9486,671.7441,7154.7203,-2107.1501,58.39474824,-8830.151699999999,-2048.75535176,-10878.907051759998
129,569.481,1630.0566,-2694.9409,0.0,0.0,0.0,-1485.0346,-14758.7997,662.8069,7226.8732,-2114.202,59.40624672,-8849.5575,-2054.79575328,-10904.35325328
130,613.3209,1607.5547,-2691.7422,0.0,0.0,0.0,-1514.8731,-14816.7775,652.8795,7169.6607,-2017.1364,58.28198688,-8979.977000000003,-1958.8544131200001,-10938.831413120002
131,586.8459,1600.4672,-2691.3794,0.0,0.0,0.0,-1512.4628,-14694.8816,659.683,7182.6573,-2134.3649,59.960265840000005,-8869.0704,-2074.40463416,-10943.475034160001
132,611.872,1638.9462,-2703.0765,0.0,0.0,0.0,-1467.7656,-14726.3477,649.302,7155.9596,-2121.1538,60.0510708,-8841.109999999999,-2061.1027292,-10902.212729199999
133,607.3138,1558.867,-2690.9485,0.0,0.0,0.0,-1499.2123,-14772.8515,655.6381,7237.8181,-2104.5393,58.43072736,-8903.3753,-2046.10857264,-10949.48387264
134,609.2972,1578.1805,-2692.5798,0.0,0.0,0.0,-1476.7414,-14857.5564,659.3563,7145.4983,-2006.3756,59.60010888,-9034.545300000002,-1946.77549112,-10981.32079112
135,606.4944,1639.7796,-2683.7367,0.0,0.0,0.0,-1498.7338,-14757.3308,668.442,7133.441,-2062.9887,60.15328272,-8891.6443,-2002.8354172799998,-10894.479717279999
136,604.7835,1559.0907,-2696.2866,0.0,0.0,0.0,-1492.0772,-14817.1302,652.7984,7195.0328,-2094.1338,60.31709352000001,-8993.7886,-2033.81670648,-11027.60530648
137,593.5859,1587.1995,-2739.1956,0.0,0.0,0.0,-1490.1351,-14708.78,676.774,7119.7164,-2108.2128,61.170361199999995,-8960.834900000002,-2047.0424388,-11007.8773388
138,595.2488,1657.168,-2722.9946,0.0,0.0,0.0,-1488.9701,-14884.078,665.1239,7203.9953,-2026.7512,60.05456567999999,-8974.506699999998,-1966.69663432,-10941.203334319998
139,614.8421,1598.2956,-2733.6637,0.0,0.0,0.0,-1501.6569,-14676.1592,662.2583,7259.3839,-2225.9092,60.260206319999995,-8776.699900000003,-2165.64899368,-10942.348893680004
140,602.0054,1655.2642,-2710.7585,0.0,0.0,0.0,-1466.9247,-14574.2909,646.4466,7110.0458,-2233.7895,61.85446272,-8738.2121,-2171.93503728,-10910.147137279999
141,617.9047,1627.3348,-2732.4615,0.0,0.0,0.0,-1455.237,-14587.5467,649.709,7075.9593,-2192.9497,60.73145280000001,-8804.3374,-2132.2182472,-10936.5556472
142,620.5868,1602.239,-2684.6432,0.0,0.0,0.0,-1466.6764,-14863.5183,656.7173,7212.5226,-2064.9628,59.51601143999999,-8922.7722,-2005.4467885599997,-10928.218988559998
143,591.3186,1644.2972,-2706.1783,0.0,0.0,0.0,-1512.2125,-14838.5468,668.146,7291.9384,-2099.797,60.20763192,-8861.237400000002,-2039.58936808,-10900.826768080002
144,615.7431,1561.2388,-2689.859,0.0,0.0,0.0,-1441.7057,-14901.6375,674.7686,7195.4357,-2029.8153,60.102850319999995,-8986.016000000001,-1969.71244968,-10955.728449680002
