#Frame        phi:121      psi:121
     277    -102.2281      -2.0914
     278     -97.8889     -15.6822
     279    -101.8504      -4.2793
     280    -107.8829      -2.5544
     281     -90.6947     -14.0343
     282    -114.8696     -11.1765
     283    -112.3296       6.0965
     284    -104.1365      -1.5697
     285     -88.8059      -0.8716
     286    -104.3890     -10.6046
     287    -110.4319     -23.0928
     288    -110.7796       7.0562
     289     -94.2853       1.7003
     290    -108.5155     -13.9938
     291    -105.8703       3.3550
     292    -123.7648      -4.2862
     293    -106.8641       3.3278
     294    -102.1009      -3.9513
     295    -100.7776      -0.5287
     296    -124.5456       4.0442
     297    -114.1621      -3.6551
     298    -113.5978       2.7475
     299    -108.2593     -12.8226
     300    -106.3865     -10.2112
     301     -86.8081     -22.6248
     302     -95.0633      -7.8136
     303    -108.0501     -12.9000
     304     -99.6123      -9.2408
     305    -103.4795       0.1394
     306     -84.0160       3.9922
     307    -102.0689      -9.0994
     308    -105.5147      -3.5535
     309     -92.4356       2.7339
     310    -113.3562      -0.3304
     311     -94.6833       0.7238
     312     -95.7054      -3.0443
     313     -96.8699       9.1094
     314     -89.3284     -37.9978
     315    -103.7674      -4.2163
     316    -101.6156      -0.4588
     317     -86.1835      -7.4006
     318     -91.7057     -20.1742
     319     -89.1193       5.5588
     320    -102.9473     -28.0500
     321    -104.4098      -3.5701
     322     -88.0387      -8.2325
     323    -103.6893     -27.7149
     324    -120.0651      -6.1410
     325    -101.3796     -11.7392
     326    -119.0137      -3.4547
     327    -106.8587     -12.7195
     328    -101.2653       8.0864
     329    -111.6415       0.2183
     330    -111.2421      -0.6257
     331     -86.2442     -19.0029
     332    -100.4092       1.2332
     333    -102.6670      -9.7308
     334    -112.6459      -0.1502
     335    -115.7001      -6.4441
     336    -110.8775     -18.1990
     337    -110.9304     -25.0755
     338    -112.5816     -13.8067
     339    -107.3495      -9.1284
     340    -108.3261     -27.8586
     341     -86.5745      -7.8520
     342     -99.4954     -12.9079
     343    -124.1452      -1.4940
     344    -100.7693     -11.2092
     345    -109.7346     -12.7179
     346    -117.0029      -9.2997
     347     -85.0761     -22.8073
     348    -109.3778       3.0399
     349    -113.4920     -14.2365
     350    -120.2278       1.8876
     351    -121.1255     -16.9941
     352    -123.2917      -9.2118
     353    -116.6171     -10.6985
     354     -92.1178     -14.3544
     355    -122.0331     -13.9541
     356    -107.6616     -12.4827
     357     -93.8588      -3.1047
     358    -101.0553      -5.4984
     359    -106.5662       2.6315
     360    -123.7325     -10.1575
     361    -114.9267      -7.9974
     362    -114.5688      -1.9188
     363    -128.9928      -8.6996
     364    -117.9442      -5.6387
     365    -119.0194      -6.5843
     366     -99.3138     -21.0919
     367    -122.9532      -2.1313
     368     -94.8336      -3.8972
     369    -111.6333       4.4628
     370    -113.8214     -16.5229
     371    -135.3694      -0.5929
     372    -107.7781     -17.7849
     373    -123.4417      -7.5955
     374    -107.7516     -19.5320
     375    -114.8160     -19.6363
     376    -109.9618      -7.8647
     377    -106.5599     -10.5070
     378    -110.6845     -10.1740
     379     -83.5029       1.6510
     380     -81.3783       7.4058
     381    -124.4805     -14.0650
     382    -103.1254      -1.2988
     383    -114.7060     -11.1873
     384    -114.9951     -26.0452
     385     -99.9301      -5.5187
     386    -101.7766      -0.6637
     387     -96.7022       0.1515
     388     -77.8969     -16.0177
     389     -88.1210     -14.3651
     390    -108.3590      -7.8074
     391    -106.9052     -15.8636
     392     -98.6193     -14.2539
     393    -107.4081      -9.6063
     394    -133.1122     -19.7845
     395    -131.9100       4.4600
     396    -109.0963     -15.7020
     397     -97.4457      -9.4410
     398    -104.6495       2.3697
     399     -83.7328       0.0869
     400     -90.0940       6.1953
     401     -82.8137     -17.6078
     402     -96.1260     -16.2254
     403    -117.7407      -9.2483
     404    -101.3515      -9.9094
     405    -104.7202      -5.1293
     406     -95.5759      -1.8506
     407    -106.8705      -0.1513
     408    -102.7921       2.0308
     409     -98.1794       0.6022
     410    -103.9983     -19.1606
     411    -103.2430     -25.0442
     412    -106.4459       9.1051
     413    -126.0056      -8.8225
     414     -90.9591      -0.7839
     415    -106.7404      -0.2303
     416    -101.4858      -6.5714
     417     -85.0086      -1.7184
     418    -130.1515       3.0980
     419    -112.2600     -26.4026
     420    -102.9109     -12.1540
     421     -77.5819      -4.9773
     422    -119.7904     -10.1361
     423    -103.7349     -16.2120
     424    -115.4301     -14.4751
     425     -99.7741     -12.5852
     426    -104.5561      -1.8149
     427     -91.4871      -6.6848
     428    -101.6853       5.9659
     429    -110.6709     -11.0807
     430    -104.4577       2.2929
     431    -107.0945     -16.8925
     432    -106.4950      15.1230
     433    -109.0558      -5.4453
     434    -100.6729      -7.7668
     435    -105.6404      -1.7879
     436     -95.3477      -2.8808
     437     -90.1084       1.0831
     438    -100.4584     -17.9523
     439     -84.1773     -11.6449
     440     -95.4008       5.9864
     441    -103.3100      -1.3318
     442     -85.4731     -20.1351
     443     -86.6111      -9.5968
     444    -121.2511       0.5937
     445    -108.8558      -8.1698
     446     -96.6533      -0.5269
     447    -109.3423       0.3197
     448    -117.4324       3.3718
     449     -96.5255      -5.0880
     450    -107.4128      -1.9429
     451     -79.9740     -19.0127
     452     -89.5604       0.8300
     453    -104.0723       4.4311
     454    -114.4336     -26.5041
     455    -106.9255     -11.4008
     456     -96.2006      -8.8650
     457     -92.5361      -7.0739
     458     -84.9474      -8.4762
     459     -99.9984     -10.6203
     460    -120.8842       1.1265
     461    -102.7798     -17.8163
     462    -111.5418       4.5228
     463    -105.8316     -11.4888
     464    -108.5431      -4.8397
     465     -98.9011       6.9071
     466     -99.4889     -11.4577
     467     -90.2137       0.3615
     468    -104.4735     -15.1806
     469     -89.7566       5.7955
     470     -91.1003      -7.0475
     471     -98.2205      13.2135
     472     -92.9679      -3.5601
     473     -93.2415      -8.2901
     474     -86.1814      -9.7658
     475     -88.6368       0.9294
     476     -95.0583       1.4745
     477     -96.2672       5.0261
     478     -96.0241       5.3309
     479     -85.5232     -11.1542
     480     -79.8332      -1.9755
     481    -102.1353      -5.3951
     482    -115.1335     -12.0204
     483     -84.2033      -0.2709
     484    -102.0991      -1.0117
     485     -96.2869      -9.9324
     486    -101.3162     -29.2219
     487    -107.8094      -7.0025
     488     -90.8346      -3.6849
     489    -111.6897      -8.0912
     490     -89.5327      -9.8867
     491    -122.6690       4.2860
     492    -100.1019      -8.3666
     493    -111.6578      -7.9275
     494     -82.5209      -4.9951
     495     -94.6516     -21.5517
     496    -116.2816     -11.8573
     497     -93.4140      -7.5408
     498    -104.5499       5.6025
     499    -139.1250      -9.8607
     500    -109.3612      -5.8177
     501     -96.6978     -11.4300
     502     -96.3043     -13.2190
     503    -103.3540     -11.2300
     504    -105.0394       9.1135
     505    -102.1563     -10.0040
     506     -91.1291     -12.6446
     507    -105.0602     -10.4028
     508    -118.0598       7.0325
     509    -115.4434     -17.2745
     510    -103.6168      -0.4290
     511     -88.8036     -19.9314
     512     -98.5329       3.8238
     513     -91.3569     -16.5847
     514    -111.2038     -12.0710
     515    -104.8759     -13.3092
     516    -110.6806       0.4166
     517    -111.0430       6.8742
     518    -103.4659      -1.1979
     519    -106.0073       2.5393
     520    -107.2533     -31.4477
     521    -114.1445      -8.5440
     522    -104.5477      -6.1967
     523    -106.4120      -1.2374
     524    -111.0997      -4.9415
     525    -107.3040     -12.3962
     526     -97.8733       3.5368
     527    -132.1646      -9.5031
     528    -106.4224      -5.9232
     529    -113.0710       9.1378
     530     -98.0898     -13.3967
     531    -101.8052      -1.8832
     532    -107.9534       1.2216
     533     -97.8778      -4.6974
     534     -77.1299      -0.9479
     535    -105.5340      -8.7290
     536     -90.8749      -8.2475
     537    -116.2880      -7.3778
     538     -81.4984     -15.9087
     539     -76.1532     -18.6512
     540    -105.6094     -10.0167
     541    -100.5771     -17.9039
     542     -82.8720      -8.3439
     543     -98.7814     -10.2304
     544    -100.7394     -16.2937
     545     -95.4971       5.3478
     546    -100.3956      -9.9835
     547     -81.9520     -17.7233
     548     -82.4879      -8.7979
     549     -91.0467      -4.6556
     550     -92.9931      -4.7135
     551    -122.8741      -4.4353
     552    -110.1668      -7.6937
     553     -80.5049      -2.5674
     554    -113.9200     -12.2001
     555     -97.2026      -2.9046
     556    -115.4184     -14.3260
     557    -122.7231      -4.9568
     558    -106.8591      -1.7530
     559     -87.2118       0.8181
     560    -100.4491      -8.4942
     561    -105.8511      -8.8927
     562     -94.8462     -10.9296
     563     -86.1182       5.2931
     564    -104.5431       8.5623
     565    -114.2470     -10.3852
     566     -92.2154     -16.0666
     567     -89.4133      -2.5425
     568     -96.7374      -8.4354
     569     -94.3109     -10.5202
     570    -103.7118       0.3698
     571    -119.7323       5.0909
     572    -117.1674     -12.1127
     573    -103.7226     -15.6925
     574     -99.3603     -25.7204
     575     -95.1166       1.4744
     576     -92.6345      -2.7747
     577     -95.8838      -9.4810
     578    -107.1475     -17.1489
     579    -101.6640     -11.6903
     580    -101.4090      -2.0232
     581     -95.9391      -9.1961
     582     -92.2205      -6.9567
     583     -92.3574     -12.9413
     584     -96.8314      -4.1061
     585     -99.8173     -11.4364
     586    -107.7179      -1.5776
     587     -90.9052      -8.6097
     588    -106.9263      -0.8519
     589     -95.3158      -9.6387
     590    -110.5612       0.3166
     591    -100.0677     -12.5516
     592    -125.4046       6.3783
     593     -97.6103       3.2747
     594     -98.7144      -3.4438
     595    -103.6296       5.3277
     596    -106.3816      -7.4796
     597     -88.9163      -8.4828
     598    -107.3918      10.5845
     599    -121.6628      -2.9957
     600     -98.8423      -5.5847
     601     -89.3075      -8.4606
     602    -113.9202     -15.5414
     603     -95.6250      -8.2113
     604    -119.2277      -8.1961
     605    -113.6364      -0.3100
     606     -79.7285      -9.2099
     607     -85.2994      -1.0073
     608    -110.2365     -12.3786
     609    -102.9073     -10.4469
     610     -93.1173      -1.1008
     611    -102.0759       5.1502
     612     -98.6456      -4.2059
     613    -102.3183     -19.1560
     614    -114.4328       8.8646
     615    -101.3458       0.4924
     616    -102.0721      11.5600
     617     -79.1414      -3.5815
     618    -109.8787       3.9578
     619    -108.0390      -5.2239
     620    -103.7914      -8.5467
     621     -81.7764      -8.0176
     622    -107.6915     -11.2004
     623    -102.6923      -4.1867
     624     -87.7947       4.6934
     625     -91.5801       5.5859
     626    -112.5182       0.4161
     627     -82.4439     -17.3932
     628    -109.1099     -10.1222
     629     -93.5460     -14.0679
     630    -111.0336      14.5845
     631     -84.3572      -8.3494
     632    -110.5794     -14.7028
     633    -103.6382      -9.1864
     634    -102.2569     -20.2866
     635     -87.7121       4.9842
     636     -86.7542      -5.7309
     637     -94.4839      -5.3376
     638    -103.2144       4.2130
     639    -123.2676      -2.2905
     640    -106.3032      -7.2507
     641     -90.5421      -9.4495
     642    -118.7496       8.5870
     643     -88.5050      -3.5657
     644    -102.1374     -10.3562
     645     -94.3499      -2.1119
     646    -103.0447       8.7063
     647    -127.6455       0.5293
     648    -115.5169       5.8860
     649    -101.6282     -18.8145
     650     -98.6386      -9.1265
     651    -107.6237     -19.2230
     652     -83.5459     -12.6715
     653    -105.9687      -6.1596
     654    -103.8273      -2.9020
     655     -99.7278     -11.6378
     656     -88.4379     -12.3376
     657    -127.2796     -17.2573
     658    -123.6564      -1.9670
     659    -102.9622     -30.6351
     660    -104.7025      -4.4649
     661    -104.0852      -1.2945
     662    -106.9662      -5.2060
     663    -118.9813      -2.0165
     664     -96.5362      -5.7078
     665     -85.4484     -17.9579
     666    -103.5354     -18.5408
     667    -105.3946     -12.5428
     668     -92.3836     -12.8436
     669    -133.6159      -9.6168
     670    -118.9140       8.6917
     671     -87.0715      -3.9494
     672    -107.4794       0.6892
     673    -122.5827      -3.8699
     674    -103.4076      -3.6758
     675    -119.1010      -7.1274
     676    -109.6974      -3.7253
     677     -99.5731     -14.1959
     678     -94.6854     -13.8941
     679    -112.9283     -14.2525
     680     -97.4227     -17.4676
     681    -106.9456      -3.5049
     682    -110.6787      -4.0565
     683    -125.9596     -14.3404
     684    -115.2910     -16.3044
     685    -108.3017     -18.4636
     686    -116.1819      -7.4236
     687    -123.0948      -9.6149
     688    -108.1075       3.9724
     689    -103.7390     -11.0779
     690    -118.6555     -18.9854
     691    -146.5067       2.0436
     692     -98.6042     -12.4287
     693    -117.9307     -10.4137
     694     -80.2641     -20.6620
     695    -102.0545      -9.7382
     696    -106.8757     -10.2873
     697    -121.5837       1.6926
     698    -116.2742       9.3482
     699    -117.6178      -9.3214
     700    -104.6512     -47.4558
     701    -124.0818     -34.4496
     702     -99.3542      -0.6866
     703     -80.4189     -37.1504
     704    -127.4923     -16.8498
     705    -109.2845     -10.9004
     706     -77.9772       5.4936
     707    -111.9111       1.9273
     708     -95.4855       1.2006
     709    -105.7880     -22.0060
     710     -92.1244      -8.9065
     711    -100.5629       4.2090
     712     -79.4009       0.9413
     713     -75.0905      -9.4800
     714     -97.0267     -10.5069
     715    -120.8010      -1.8898
     716    -114.2839       1.9480
     717    -112.9839     -14.4147
     718     -93.9906     -23.3755
     719     -79.6067      11.2601
     720    -102.7882     -15.0564
     721     -92.3646     -22.2359
     722     -95.0667       7.3573
     723     -95.6549       4.0204
     724     -86.0889      -1.3180
     725     -95.8334       6.3435
     726    -105.3835     -26.2597
     727    -110.5887      -0.4397
     728     -93.0417      -3.5310
     729    -116.2561     -24.2055
     730    -111.9885     -12.6537
     731     -97.0740      -6.4802
     732    -108.0588      12.5343
     733    -115.7719       1.2372
     734    -118.6418       1.5475
     735     -92.4863      -7.7012
     736    -101.6894     -16.1617
     737    -102.7443       5.8821
     738    -118.3527      -8.1285
     739     -72.4533      -2.1812
     740    -123.9933       3.7174
     741    -118.2617      -5.8121
     742    -102.3846       5.6958
     743     -98.4382      -3.4308
     744    -104.2850       8.3820
     745     -98.2048      -8.7114
     746    -107.9503      -5.9834
     747    -121.2160      -8.1169
     748    -124.4071     -15.9565
     749    -105.7842     -14.1738
     750    -109.6911     -10.7729
     751    -121.3972      -0.4358
     752    -104.9465       4.1226
     753    -107.3866       7.0899
     754    -106.6734      -8.5446
     755    -106.4707       8.7972
     756    -111.3858       9.6310
     757    -105.3313      -0.4483
     758    -114.3516       6.9105
     759     -99.5180      -5.1559
     760     -92.0910     -40.1359
     761     -99.0864      -9.3623
     762    -108.4269     -23.8750
     763    -104.1334      -3.9952
     764    -100.3235     -26.0104
     765     -96.2367     -28.5988
     766     -93.5162     -22.7006
     767    -129.8790      -4.0233
     768    -102.5913       3.1280
     769     -91.9675      -5.2754
     770    -108.1892     -15.9935
     771    -104.8055     -25.6479
     772    -109.9051     -28.2772
     773    -105.8478      -4.0343
     774    -112.1360     -10.1596
     775    -111.2393     -16.1116
     776    -100.1287     -17.6570
     777     -88.3853     -23.2649
     778    -105.8330     -20.0824
     779    -106.5746      -1.6201
     780    -112.5212     -11.7815
     781    -106.2649      -3.1040
     782    -103.5495     -11.7763
     783     -92.2575     -35.0357
     784     -99.9365       1.2173
     785    -102.2817     -18.7887
     786     -94.0918     -21.3906
     787    -101.4317      -4.9308
     788    -107.4113     -27.7791
     789    -103.1567     -12.3811
     790    -106.5209      -8.9079
     791    -105.4551      -5.4851
     792     -99.5140     -20.3115
     793    -116.4479     -14.4052
     794    -111.8995      -3.8116
     795    -116.7025      -5.7181
     796    -127.8691       4.5331
     797    -105.9028     -14.5126
     798    -109.7110     -20.6089
     799     -96.4791       1.6268
     800    -113.6934      -3.9809
     801    -109.7640      -8.0250
     802    -107.6386     -17.9848
     803    -115.0408     -35.4177
     804    -128.3862     -40.6644
     805    -102.2483     -16.8756
     806    -104.2522     -12.4840
     807    -105.7319     -29.1510
     808    -116.1782     -10.6289
     809    -103.1664      -3.5079
     810     -92.8218     -28.3248
     811    -119.2642     -17.5088
     812    -105.2024     -11.3388
     813     -76.0578     -13.7758
     814    -105.0644     -24.5499
     815    -104.9400     -16.8735
     816    -105.6817     -29.4509
     817    -110.6130     -13.0706
     818    -114.4494       8.9499
     819     -94.1056     -23.8465
     820    -106.8329     -20.9953
     821     -92.6034      -6.2032
     822     -94.7689     -40.2233
     823    -112.7075      -2.0083
     824     -99.8966     -13.9800
     825    -115.7294       0.5721
     826     -99.8423     -14.8131
     827     -95.1702     -22.5582
     828     -91.2473     -21.5012
     829     -96.1847      -9.5304
     830     -90.8214     -11.3873
     831    -104.8678      -4.5848
     832    -108.7620      -3.2702
     833    -103.4790      -2.7211
     834    -121.9635     -20.7485
     835     -83.0428     -13.4849
     836    -109.7999      -4.6677
     837    -111.3793       4.6929
     838     -99.6161     -17.8961
     839     -96.7622     -17.8425
     840    -108.2285     -16.4260
     841     -94.8645     -16.3505
     842     -90.9275      -9.1364
     843     -85.9161     -19.0559
     844     -85.6475     -25.7627
     845    -128.7301      -5.6019
     846     -91.3449     -17.3165
     847    -104.6163      -8.6348
     848    -103.5155     -17.9795
     849    -106.9673     -18.6919
     850    -105.1967     -13.7582
     851    -122.1819     -16.9629
     852    -108.3529      -5.5988
     853     -96.0987     -10.4291
     854    -105.1505     -17.8953
     855     -92.6481     -10.5116
     856     -91.0031       5.4899
     857     -99.1745     -21.2945
     858    -111.4590      -7.8900
     859    -115.1247     -18.7612
     860     -94.1607     -14.2290
     861    -111.2046     -16.9652
     862    -106.0355      -5.9230
     863    -126.8238     -12.0249
     864    -103.9011     -19.6414
     865    -118.8525     -36.3354
     866     -93.0451     -19.9847
     867     -87.6266       6.0428
     868    -100.0845     -10.5121
     869    -102.8578     -11.4603
     870    -107.7636     -20.7329
     871    -109.8000      -2.9077
     872     -94.1132     -16.1826
     873    -101.7379     -19.8371
     874     -96.5013     -18.4829
     875     -89.1379     -11.4088
     876    -105.7006     -24.8232
     877    -117.5618      -2.0987
     878    -105.8206     -11.7513
     879     -94.1018     -13.4900
     880    -115.5451       0.9792
     881     -96.6940     -18.8767
     882     -86.5574     -21.8507
     883    -117.8451     -18.7750
     884    -111.0100       7.3442
     885    -119.6306       1.7354
     886     -86.5140      -8.8314
     887    -106.4971     -29.5696
     888    -129.3738     -17.2052
     889    -102.2678      -7.8331
     890    -110.5317      -6.7294
     891    -119.4811      -1.6301
     892    -109.9933     -16.6314
     893    -112.9330      -8.3815
     894    -110.7838     -29.2974
     895    -102.7811     -15.1600
     896     -94.1870     -37.5767
     897    -101.4210      -9.3865
     898    -104.6535     -19.8988
     899    -112.5638     -12.1868
     900     -98.5002     -20.8675
     901     -87.6578      -8.9995
     902     -91.0619     -24.7898
     903     -94.5639     -24.3727
     904     -88.8338      -9.2903
     905     -99.3902      -4.1092
     906    -113.5378       1.5170
     907    -109.3319       8.0514
     908    -100.1186     -13.2409
     909    -105.1139     -15.4604
     910    -136.3714     -20.6368
     911    -110.9567     -22.9565
     912    -111.8743     -20.5815
     913    -102.8461     -30.9723
     914    -101.4233     -10.4654
     915    -105.9471      -7.5494
     916    -114.3342     -18.6843
     917    -125.1700     -16.0824
     918    -123.3392     -13.6403
     919    -101.8447      -0.9892
     920    -113.3946     -17.7303
     921     -93.7308       4.0140
     922    -102.4572      -3.2359
     923    -101.6485     -27.6403
     924    -100.8340     -14.6103
     925    -119.8402      -0.3726
     926     -95.1803      -3.8277
     927     -95.3273     -20.2862
     928     -98.9035      -8.5277
     929    -113.5152      -1.9725
     930    -110.3320      -1.1849
     931    -108.5432      -1.9387
     932    -104.3514     -20.9468
     933    -112.6301     -10.4978
     934    -113.2647       5.0494
     935    -120.5039      -0.0940
     936    -106.7760     -10.0053
     937     -92.5929     -24.8042
     938     -90.1027     -13.5889
     939    -112.1198     -10.4949
     940    -119.2246     -20.3291
     941    -119.1414       5.2477
     942    -104.5289     -16.9422
