#Frame        phi:121      psi:121
     696    -128.1784     -11.4149
     697    -107.6656     -17.4717
     698    -103.7772     -15.9795
     699    -109.2467     -19.6256
     700    -115.6580      -2.6306
     701     -99.4836     -15.3427
     702    -106.1364     -21.7507
     703    -104.0093      -5.0092
     704    -118.2284     -17.2903
     705    -131.7483     -14.6504
     706    -137.9007      -8.8428
     707    -113.1338      -2.8333
     708    -115.8880      -5.0230
     709    -102.8478     -12.2982
     710    -133.8989     -11.3316
     711    -105.7878     -16.3861
     712    -126.0348       9.2346
     713    -117.0464      -5.4403
     714    -126.5281     -18.0384
     715    -108.2101      -3.6341
     716    -108.9090       0.1098
     717    -112.5771     -20.9309
     718    -121.2147      -1.3652
     719    -112.4851     -16.0705
     720    -100.7907      -5.5675
     721    -116.4194     -10.2047
     722    -106.2884      -6.7069
     723    -129.7014     -13.3469
     724    -128.6498      -1.9340
     725    -100.8521      -4.4728
     726     -98.4031     -11.3095
     727    -101.6670     -15.3217
     728    -111.6522     -25.9298
     729    -101.2905     -14.6727
     730    -124.8734      -2.7116
     731    -108.0351       3.1813
     732    -133.1961       2.0098
     733     -98.7422      -7.2269
     734    -122.7343       1.9646
     735    -112.8340       5.1177
     736    -128.7251      -3.6994
     737    -101.3345     -23.3820
     738    -114.5644       1.7352
     739    -114.1758      -2.2498
     740    -106.9740      -3.2511
     741    -123.7428     -33.7863
     742    -111.7446      -5.9086
     743     -96.4944     -23.6722
     744    -118.1435     -15.2593
     745    -100.9885      -5.9811
     746     -85.8079     -22.4967
     747    -102.9509      -3.0549
     748    -100.5324      -5.3670
     749    -105.9546      -3.7629
     750    -125.7270     -22.0644
     751    -125.4067       0.7507
     752    -110.6249      -2.4030
     753    -105.3421      -0.8429
     754    -113.2535     -13.3679
     755    -111.9016     -18.3542
     756    -120.6828     -16.7864
     757    -128.7450       6.0097
     758    -126.1673       8.3787
     759    -101.6577      -3.3378
     760    -128.0438      -7.2087
     761    -101.7124     -17.1763
     762    -117.3511      -4.4087
     763     -96.5008     -18.9593
     764    -131.0601     -13.0695
     765    -118.6316     -11.7487
     766    -121.2811     -15.4721
     767    -121.1299      -6.0460
     768    -112.4893     -15.6092
     769    -132.4684      -3.6161
     770    -116.8917     -18.3044
     771    -119.7735       5.2384
     772    -120.0632     -10.4098
     773    -125.1952       7.2403
     774    -117.6448     -18.9213
     775    -133.1522      -8.7159
     776     -84.7586     -32.7421
     777    -120.9159     -11.3201
     778    -110.1562     -17.0910
     779    -127.5681      -7.4620
     780    -107.6596     -14.2265
     781    -112.4565       1.2067
     782    -103.9260      -9.1626
     783    -125.1244      -3.2525
     784    -110.9242     -13.3976
     785    -110.1573     -18.3926
     786    -111.1435     -11.7669
     787    -119.4773     -11.8073
     788    -113.0713     -20.9355
     789    -117.6844     -17.4062
     790    -115.1541      -4.8977
     791    -114.3386      -5.6262
     792    -108.5266     -17.4047
     793    -109.6142     -11.9896
     794    -102.7487     -15.1953
     795    -109.1464     -17.7496
     796     -94.2267      -5.3108
     797    -109.4120       7.6518
     798    -112.2202      -5.8283
     799    -112.6824      -0.2422
     800    -102.2284     -10.9016
     801    -108.6497      -0.9120
     802     -95.5337      -8.2206
     803    -118.6151     -14.4114
     804    -100.5644     -10.8316
     805    -106.3723     -10.1341
     806    -100.9032     -28.7474
     807    -115.1278     -17.0069
     808    -111.2439     -11.9942
     809    -130.0747     -18.1230
     810    -109.5864      -7.5156
     811    -115.6810     -17.9014
     812    -126.9939       2.2979
     813    -118.9801     -23.7369
     814    -124.6135       4.9566
     815    -129.0022     -21.9224
     816    -125.4174      -9.2300
     817    -114.0437     -15.1287
     818    -119.7752       0.1051
     819    -124.8496     -16.7657
     820    -141.3968      -0.1400
     821    -107.1008       9.9693
     822    -119.3746     -21.4790
     823    -124.4160      -6.6531
     824    -114.5001       2.4571
     825    -118.0459     -18.4831
     826    -138.6474     -16.8048
     827    -146.0225       1.2026
     828    -114.5179     -10.8298
     829    -123.7675     -12.4996
     830    -131.4029      -5.6312
     831    -128.6072       9.8675
     832    -124.9421       8.8538
     833    -116.6871      -1.9600
     834    -111.1464     -23.8690
     835    -113.3206      -6.2956
     836    -117.3933     -14.4796
     837    -123.0626       4.9926
     838    -107.3389     -10.2462
     839    -108.0781     -28.1149
     840    -108.1198      -8.7160
     841    -114.7109     -11.7983
     842    -108.5060      -3.7658
     843    -112.1068     -11.1117
     844    -130.5640      17.3256
     845    -118.0780      -7.0269
     846    -119.2438     -19.0335
     847    -108.5355     -27.2698
     848    -107.5606     -12.3947
     849    -115.9283      -2.8115
     850    -117.4030     -14.2704
     851     -93.9733     -18.6271
     852    -129.7009     -12.8936
     853     -94.6928     -35.8860
     854     -87.2875     -15.6772
     855    -121.5472      -1.9712
     856    -111.5096       2.0871
     857    -117.8196      -7.8005
     858    -135.6675      -8.7098
     859     -94.2588     -14.7751
     860    -120.2262     -14.7167
     861     -95.8080     -18.7975
     862    -107.4156      -2.2056
     863    -132.5212       6.4058
     864    -123.4262      -7.1986
     865    -119.9170     -15.9529
     866    -112.2441      -1.2335
     867    -116.0899     -35.0807
     868    -127.7795     -11.1696
     869    -111.6936      -5.0436
     870    -111.6179      -7.5571
     871    -112.0233     -10.1124
     872    -121.5648     -13.2161
     873    -110.3078     -25.0840
     874     -95.1359     -15.7127
     875    -115.7356     -19.5182
     876    -101.9805     -27.4725
     877    -106.2347     -14.9300
     878    -103.9992     -20.7527
     879    -109.1965     -25.1256
     880     -95.2927      -9.8994
     881    -129.1066     -10.2585
     882    -112.6300     -19.9004
     883    -110.3895      -0.9694
     884    -116.0934     -11.7990
     885    -117.7541     -11.3264
     886    -126.5900     -28.3382
     887    -106.2675      -5.9973
     888    -113.1216      -8.7640
     889    -112.4911       3.9301
     890    -106.9860      -6.7102
     891    -115.0326     -17.5472
     892    -122.2691      -1.2987
     893    -116.7450     -21.1555
     894    -118.9920       0.5841
     895    -140.8673      22.1589
     896    -103.4318     -24.5723
     897    -122.5450      -5.8053
     898    -112.2279     -18.0543
     899    -118.1243     -10.3826
     900    -117.6635       4.3292
     901    -110.5263     -18.4249
     902     -99.8356     -10.9337
     903    -113.4528      -4.6042
     904    -123.5317      -0.1059
     905    -110.0927     -19.2439
     906    -128.5728     -17.5564
     907    -124.7895      -9.4513
     908    -121.8690     -13.5889
     909    -127.0124      -5.2018
     910    -119.7556     -15.7829
     911    -123.2176     -13.1619
     912    -128.5465      -2.5847
     913    -121.0482      -9.0117
     914    -111.7639      -6.4577
     915    -120.0353      -5.0354
     916    -119.4824     -11.4121
     917    -101.4383      -6.5750
     918    -114.6424      -2.3273
     919    -126.0199      -8.5665
     920    -119.4649     -12.8719
     921    -130.7975      -9.8996
     922    -103.8770       6.0794
     923    -104.2803      -4.3984
     924    -116.2331     -24.4611
     925    -126.1969     -16.6194
     926    -122.8717     -16.3285
     927    -106.4808     -16.9899
     928    -113.1395      -2.4949
     929    -110.7252       3.3343
     930    -116.5672      -0.3545
     931    -112.3475     -10.9002
     932     -93.6965     -34.1417
     933     -87.5730     -15.6720
     934    -111.1405     -35.6420
     935    -103.4873     -25.4730
     936    -117.1497      -6.2125
     937    -102.9189      -2.6314
     938    -103.5896     -14.5401
