#Frame        phi:121      psi:121
     942    -112.4521      -7.1987
     943    -115.9603       3.0950
     944     -93.6638      -8.3656
     945    -104.4486      -1.8884
     946    -116.7354      -7.7361
     947     -88.2738      -1.1922
     948     -78.2624     -11.5079
     949     -89.2474     -21.3244
     950    -114.8877      -2.9267
     951    -103.9800       3.1398
     952    -111.8841     -27.9075
     953    -103.5877       1.6718
     954    -101.5280     -15.4647
     955    -116.6368     -11.0934
     956    -114.3494     -10.8681
     957    -100.0370      -1.1335
     958    -119.1948     -11.8903
     959    -107.3022      -7.1623
     960     -98.7266       0.7613
     961    -115.9610       8.4630
     962     -89.6496     -10.9643
     963     -89.5259      -6.7160
     964    -117.6277     -10.6643
     965    -119.2777     -10.7904
     966    -107.5425      -4.6730
     967    -108.0954      -0.0076
     968    -101.8223     -13.5275
     969    -102.6337     -12.6997
     970     -99.6233     -12.6466
     971    -113.3475     -20.1549
     972     -98.4761      -9.0110
     973    -129.3931     -33.8316
     974    -111.2212     -11.0574
     975    -118.1807      -0.4441
     976    -108.3850      -0.1401
     977    -105.6139      -6.1521
     978     -96.3921      -7.1987
     979    -119.2359     -16.5401
     980     -95.2082     -30.6603
     981     -85.3612       4.0541
     982     -98.1883      -9.8873
     983    -110.7092      -5.6485
     984     -93.6285      -9.9553
     985     -84.8638     -15.8909
     986    -101.9281      -4.3588
     987    -123.3826     -12.7872
     988    -108.6236     -11.9765
     989    -122.8109     -13.8304
     990    -116.5256      -2.7338
     991     -81.4286      -9.6806
     992     -79.1164     -19.1372
     993    -118.5377       7.6191
     994    -101.7826     -31.8400
     995    -119.6165     -13.5010
     996    -108.9386     -12.4954
     997    -114.7828     -13.2673
     998    -114.4604      -1.6138
     999    -112.5907       4.9410
    1000    -102.2425      -5.2922
