GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
145,612.747,1634.4287,-2722.7262,0.0,0.0,0.0,-1477.1892,-15028.7574,646.7698,7317.2631,-2179.0675,60.787622879999994,-9017.4642,-2118.27987712,-11135.74407712
146,615.9068,1570.3148,-2705.4822,0.0,0.0,0.0,-1481.4068,-14964.1649,666.3543,7330.5562,-2177.0937,60.89548967999999,-8967.9218,-2116.19821032,-11084.120010319999
147,583.7746,1579.4057,-2728.0032,0.0,0.0,0.0,-1468.1916,-15064.0452,682.5429,7371.7604,-2150.1879,60.5358144,-9042.756400000002,-2089.6520855999997,-11132.408485600003
148,609.5795,1578.2444,-2738.5371,0.0,0.0,0.0,-1433.2866,-15016.5075,664.2511,7300.6852,-2161.549,63.76025807999999,-9035.570999999998,-2097.78874192,-11133.35974192
149,639.2286,1596.7144,-2709.3904,0.0,0.0,0.0,-1495.1948,-15081.0087,670.967,7315.8108,-2094.3989,61.53521472,-9062.8731,-2032.86368528,-11095.736785280002
150,628.4977,1621.1137,-2700.7374,0.0,0.0,0.0,-1475.903,-15005.9235,661.6588,7265.5492,-2115.1504,60.593028479999994,-9005.7445,-2054.55737152,-11060.301871520001
151,640.9226,1610.3986,-2720.9744,0.0,0.0,0.0,-1503.3565,-15060.1085,666.1174,7288.2327,-2065.1285,61.4655072,-9078.768100000001,-2003.6629927999998,-11082.4310928
152,632.4505,1616.2099,-2733.3205,0.0,0.0,0.0,-1495.5845,-14850.1394,646.5535,7269.2369,-2248.0301,62.41691664,-8914.593599999998,-2185.6131833599998,-11100.206783359998
153,569.5104,1584.1066,-2709.1348,0.0,0.0,0.0,-1495.1053,-15023.7292,671.0312,7366.595,-2121.8461,58.98850991999999,-9036.726099999996,-2062.85759008,-11099.583690079997
154,592.5517,1620.1052,-2736.02,0.0,0.0,0.0,-1491.5296,-14967.9872,673.5664,7303.3778,-2147.5585,62.064315359999995,-9005.9357,-2085.49418464,-11091.429884640002
155,598.2916,1615.8899,-2724.3563,0.0,0.0,0.0,-1496.607,-15150.7643,663.315,7318.5327,-2021.1924,60.01911288,-9175.698400000001,-1961.17328712,-11136.871687120001
156,636.7911,1640.0718,-2746.2594,0.0,0.0,0.0,-1497.98,-14871.3321,672.8407,7268.3368,-2224.0908,62.291000159999996,-8897.531099999997,-2161.79979984,-11059.330899839997
157,597.399,1594.4447,-2734.3396,0.0,0.0,0.0,-1520.753,-14900.9999,658.9126,7302.476,-2181.4072,61.54676784,-9002.860200000003,-2119.86043216,-11122.720632160002
158,596.8115,1594.0228,-2672.5163,0.0,0.0,0.0,-1493.0511,-14977.2276,675.559,7324.1157,-2107.2342,60.68544912,-8952.286,-2046.54875088,-10998.83475088
159,642.3267,1564.8359,-2734.3628,0.0,0.0,0.0,-1481.0865,-15006.1053,649.1949,7302.5705,-2108.9192,61.699993920000004,-9062.6266,-2047.2192060799998,-11109.84580608
160,624.9366,1623.9069,-2729.5851,0.0,0.0,0.0,-1505.7338,-15001.337,686.6789,7348.2961,-2163.6502,62.179237439999994,-8952.837399999999,-2101.47096256,-11054.30836256
161,651.4922,1557.4993,-2702.2891,0.0,0.0,0.0,-1477.4893,-14879.5914,640.8151,7272.2074,-2201.4009,60.74149824,-8937.355800000001,-2140.65940176,-11078.015201760001
162,595.7241,1581.1449,-2728.2617,0.0,0.0,0.0,-1433.9438,-15045.1699,684.3109,7351.1928,-2162.3074,61.61525639999999,-8995.002700000001,-2100.6921436000002,-11095.6948436
163,609.8339,1620.2153,-2761.3294,0.0,0.0,0.0,-1510.6306,-14882.1505,654.1941,7315.8871,-2210.6205,60.122074319999996,-8953.9801,-2150.49842568,-11104.478525680002
164,632.4629,1629.5312,-2691.9534,0.0,0.0,0.0,-1485.0057,-15009.7965,658.7798,7311.898,-2137.4859,62.65965888,-8954.0837,-2074.8262411200003,-11028.909941119999
165,608.0522,1588.1149,-2707.05,0.0,0.0,0.0,-1462.3256,-14939.8825,674.8532,7333.389,-2212.6747,61.29946943999999,-8904.8488,-2151.37523056,-11056.224030559999
166,597.3071,1572.2031,-2740.1992,0.0,0.0,0.0,-1483.6866,-14903.8912,647.5126,7268.2368,-2172.5421,60.12854495999999,-9042.5174,-2112.41355504,-11154.930955040001
167,635.8311,1544.7773,-2696.5282,0.0,0.0,0.0,-1488.4967,-14845.9665,654.2075,7308.7757,-2251.4244,61.544346479999994,-8887.399800000001,-2189.88005352,-11077.279853520002
168,597.569,1602.1443,-2724.6208,0.0,0.0,0.0,-1471.3209,-15017.908,656.5328,7337.1176,-2124.9591,62.674182720000005,-9020.485999999999,-2062.28491728,-11082.770917279999
169,655.1249,1597.7416,-2712.3632,0.0,0.0,0.0,-1486.4825,-15015.7417,656.5096,7315.6196,-2132.7417,61.528030560000005,-8989.5917,-2071.21366944,-11060.80536944
170,609.8291,1617.878,-2711.3741,0.0,0.0,0.0,-1498.1131,-15047.6479,664.1114,7399.3837,-2160.8856,61.04964744,-8965.9329,-2099.83595256,-11065.768852559999
171,616.0421,1627.774,-2710.2542,0.0,0.0,0.0,-1491.5703,-14977.1756,653.3183,7329.6497,-2164.5248,60.479165519999995,-8952.216,-2104.04563448,-11056.261634479999
172,567.701,1614.0182,-2712.5126,0.0,0.0,0.0,-1494.5425,-15104.8363,667.4461,7370.9965,-2074.6278,59.24048543999999,-9091.729599999999,-2015.3873145600003,-11107.11691456
173,639.3338,1612.8403,-2711.8642,0.0,0.0,0.0,-1512.4744,-15014.4566,668.906,7272.5763,-2083.2821,60.230976479999995,-9045.1388,-2023.05112352,-11068.189923520002
174,593.3725,1591.3016,-2722.4213,0.0,0.0,0.0,-1500.1837,-15018.6147,666.7219,7362.1158,-2174.4037,59.50237536,-9027.707900000001,-2114.90132464,-11142.60922464
175,602.9677,1548.1184,-2705.8119,0.0,0.0,0.0,-1482.147,-15051.8138,676.0572,7349.7682,-2107.7941,61.469496719999995,-9062.861200000001,-2046.32460328,-11109.185803280003
176,590.7234,1565.2942,-2717.0261,0.0,0.0,0.0,-1491.8486,-15118.0858,669.9812,7406.958,-2123.738,59.8336596,-9094.003700000005,-2063.9043404,-11157.908040400003
177,564.8635,1625.2472,-2707.359,0.0,0.0,0.0,-1491.6058,-15034.6342,666.1623,7375.5479,-2137.7921,62.716839119999996,-9001.778100000001,-2075.0752608800003,-11076.853360880003
178,606.1585,1594.3752,-2705.6989,0.0,0.0,0.0,-1465.0519,-15051.3586,675.4596,7428.7569,-2193.4696,63.484354800000006,-8917.3592,-2129.9852452,-11047.3444452
179,606.9632,1591.9118,-2708.8887,0.0,0.0,0.0,-1523.6707,-15020.8482,669.3811,7415.9115,-2179.1623,61.066151999999995,-8969.24,-2118.096148,-11087.336148
180,593.3586,1587.3368,-2714.8616,0.0,0.0,0.0,-1508.7653,-15147.9184,665.1198,7374.8359,-2038.9036,62.706656159999994,-9150.8942,-1976.1969438400001,-11127.09114384
181,607.9626,1592.6142,-2714.0976,0.0,0.0,0.0,-1475.1915,-15181.6841,669.9052,7460.2288,-2109.3119,61.4444364,-9040.2624,-2047.8674636,-11088.129863600001
182,564.7109,1566.1211,-2717.6167,0.0,0.0,0.0,-1483.0619,-15073.1898,683.5413,7331.5916,-2088.9193,61.89187752,-9127.9035,-2027.02742248,-11154.93092248
183,543.7828,1730.4568,-2691.5581,0.0,0.0,0.0,-1496.0986,-15093.9384,682.4703,7381.5326,-2122.0116,61.77015072,-8943.352599999998,-2060.24144928,-11003.594049279998
184,615.2345,1590.2468,-2746.5635,0.0,0.0,0.0,-1470.1898,-15028.6317,687.9339,7348.2365,-2160.0819,61.128138240000006,-9003.7333,-2098.95376176,-11102.687061760002
185,608.1736,1645.5221,-2691.9519,0.0,0.0,0.0,-1499.9949,-15135.767,643.5122,7279.9841,-1966.9738,59.775067439999994,-9150.5218,-1907.19873256,-11057.72053256
186,617.0616,1674.5026,-2712.2123,0.0,0.0,0.0,-1475.5077,-15049.6582,665.4469,7262.3758,-2074.323,59.850324,-9017.991299999998,-2014.4726759999999,-11032.463976
187,603.9377,1597.2208,-2710.3452,0.0,0.0,0.0,-1496.8385,-15062.1234,675.8444,7315.8581,-2063.7521,60.943197600000005,-9076.446099999997,-2002.8089024,-11079.255002399997
188,597.4558,1566.3684,-2715.8988,0.0,0.0,0.0,-1514.9808,-14957.6765,660.453,7286.295,-2109.2893,58.97917224,-9077.9839,-2050.31012776,-11128.29402776
189,594.7189,1633.7957,-2709.3642,0.0,0.0,0.0,-1475.3303,-15049.7671,655.7967,7270.8995,-2066.0992,61.16565384,-9079.250799999998,-2004.93354616,-11084.184346159998
190,618.7369,1586.7165,-2707.6904,0.0,0.0,0.0,-1466.4953,-15263.935,681.5707,7371.5598,-1982.0618,60.314335199999995,-9179.536800000002,-1921.7474648,-11101.2842648
191,658.8673,1598.2254,-2704.4976,0.0,0.0,0.0,-1466.8634,-15069.4118,655.2267,7323.8363,-2100.6136,60.35794776,-9004.617100000003,-2040.25565224,-11044.872752240004
192,637.8708,1603.4118,-2696.1259,0.0,0.0,0.0,-1500.0882,-14995.0474,666.6718,7332.943,-2140.4727,61.05801456,-8950.364099999999,-2079.4146854399996,-11029.77878544
193,606.0195,1595.6896,-2736.7631,0.0,0.0,0.0,-1451.3583,-15041.5825,653.9186,7385.9139,-2173.5281,63.65838456,-8988.1623,-2109.86971544,-11098.03201544
194,625.1635,1638.5629,-2699.4402,0.0,0.0,0.0,-1473.9059,-14915.4503,638.3484,7307.3807,-2199.0103,62.32592016,-8879.3409,-2136.68437984,-11016.02527984
195,594.3846,1603.151,-2713.9298,0.0,0.0,0.0,-1490.408,-15018.7751,674.4105,7340.9865,-2131.3342,60.79487544,-9010.1803,-2070.53932456,-11080.719624559999
196,614.932,1570.0181,-2753.9795,0.0,0.0,0.0,-1489.9975,-15005.4059,665.3615,7338.6676,-2142.8734,62.329382640000006,-9060.403699999999,-2080.54401736,-11140.947717359999
197,610.3654,1614.2651,-2681.2463,0.0,0.0,0.0,-1493.3996,-14974.2644,664.786,7330.042,-2160.6321,61.84989792,-8929.451799999999,-2098.78220208,-11028.234002079998
198,607.3502,1595.3025,-2731.1789,0.0,0.0,0.0,-1496.5019,-15002.0725,666.2623,7274.1972,-2083.3203,61.021622879999995,-9086.6411,-2022.2986771199999,-11108.93977712
199,630.0957,1586.9523,-2724.3401,0.0,0.0,0.0,-1500.8942,-14845.7526,661.7744,7274.5094,-2232.7213,63.08216135999999,-8917.6551,-2169.63913864,-11087.294238640001
200,578.7548,1610.5423,-2712.818,0.0,0.0,0.0,-1491.1623,-14991.3298,677.6784,7347.6267,-2133.7098,61.52238432000001,-8980.707899999998,-2072.18741568,-11052.895315679998
201,600.9862,1600.2057,-2709.7403,0.0,0.0,0.0,-1467.1428,-15119.6297,668.5499,7305.0465,-2034.0358,60.81458112,-9121.7245,-1973.2212188800002,-11094.94571888
202,593.9797,1607.8554,-2754.468,0.0,0.0,0.0,-1479.0865,-15180.2899,671.2336,7338.3186,-2001.9159,59.13636696,-9202.4571,-1942.77953304,-11145.23663304
203,631.9016,1585.8145,-2712.4752,0.0,0.0,0.0,-1505.0855,-15003.5613,675.4634,7325.674,-2169.6974,59.80851648,-9002.268499999998,-2109.88888352,-11112.15738352
204,589.2129,1599.2454,-2714.4829,0.0,0.0,0.0,-1456.2883,-14849.3326,657.9872,7230.0398,-2204.8522,64.16027783999999,-8943.6185,-2140.6919221599996,-11084.31042216
205,565.8192,1592.5617,-2723.6945,0.0,0.0,0.0,-1532.0562,-14976.172,662.8107,7300.772,-2057.467,59.614076880000006,-9109.959099999996,-1997.85292312,-11107.812023119997
206,641.8514,1575.9587,-2739.1233,0.0,0.0,0.0,-1480.8282,-14998.7626,651.5489,7287.9384,-2135.8091,59.546534400000006,-9061.416700000002,-2076.2625656,-11137.679265600002
207,598.0791,1606.1624,-2715.5896,0.0,0.0,0.0,-1504.9864,-15023.4385,673.1146,7294.6568,-2100.4401,60.57361151999999,-9072.0016,-2039.8664884799998,-11111.86808848
208,627.3125,1628.1361,-2737.0116,0.0,0.0,0.0,-1483.4403,-15157.1559,678.7212,7361.4766,-2056.7018,61.64881919999999,-9081.961399999998,-1995.0529808,-11077.0143808
209,583.558,1609.6599,-2734.3773,0.0,0.0,0.0,-1501.2478,-15080.1897,671.1059,7406.8735,-2095.6937,62.77055255999999,-9044.617500000002,-2032.9231474399999,-11077.540647440002
210,616.2586,1594.3093,-2720.9725,0.0,0.0,0.0,-1494.9413,-14997.8576,638.6459,7284.8229,-2125.7367,62.055165599999995,-9079.7347,-2063.6815344,-11143.4162344
211,587.866,1572.4613,-2705.2832,0.0,0.0,0.0,-1488.6832,-15052.8322,664.2486,7367.2068,-2117.4972,60.3222516,-9055.015900000002,-2057.1749483999997,-11112.190848400001
212,600.2891,1603.0832,-2732.9492,0.0,0.0,0.0,-1484.1292,-14947.25,658.1481,7303.5854,-2162.3268,61.013670479999995,-8999.2226,-2101.3131295199996,-11100.53572952
213,588.9111,1584.6669,-2715.7633,0.0,0.0,0.0,-1516.8834,-14860.2125,678.9228,7289.9284,-2229.6326,63.72383472,-8950.429999999997,-2165.90876528,-11116.338765279997
214,580.3542,1620.3125,-2730.1692,0.0,0.0,0.0,-1492.6298,-14987.5307,660.1607,7365.1749,-2156.1675,61.40995991999999,-8984.3274,-2094.75754008,-11079.08494008
215,605.3322,1607.1075,-2726.0419,0.0,0.0,0.0,-1456.2442,-14944.4239,663.2782,7317.0212,-2166.7722,62.581123440000006,-8933.9709,-2104.19107656,-11038.161976559999
216,606.3956,1653.3271,-2723.4853,0.0,0.0,0.0,-1507.509,-14985.607,657.8675,7318.695,-2158.1377,61.55042688,-8980.3161,-2096.58727312,-11076.90337312
217,617.3026,1611.9895,-2731.0323,0.0,0.0,0.0,-1496.1173,-14934.29,646.7439,7355.2527,-2248.614,63.62657495999999,-8930.1509,-2184.98742504,-11115.13832504
218,609.3309,1585.9617,-2700.4354,0.0,0.0,0.0,-1491.8151,-15109.8748,671.1256,7308.3535,-2065.0467,60.63941664,-9127.353599999999,-2004.4072833599998,-11131.760883359997
219,588.3431,1609.2452,-2708.898,0.0,0.0,0.0,-1467.1709,-14978.9824,679.0351,7299.8136,-2135.8233,61.35245136,-8978.614299999997,-2074.47084864,-11053.085148639997
220,589.1508,1682.0376,-2708.4771,0.0,0.0,0.0,-1481.5575,-14958.3166,659.116,7283.8725,-2168.7578,61.43374296,-8934.174299999999,-2107.32405704,-11041.498357039998
221,647.1863,1628.3376,-2698.9442,0.0,0.0,0.0,-1485.8402,-14997.0925,671.4113,7249.9951,-2056.6377,60.44019408,-8984.9466,-1996.1975059200001,-10981.144105919999
222,613.0913,1576.8401,-2704.5024,0.0,0.0,0.0,-1489.0654,-14979.0186,664.3371,7382.4194,-2183.788,61.28627328,-8935.8985,-2122.50172672,-11058.40022672
223,598.0109,1615.8832,-2720.2656,0.0,0.0,0.0,-1463.3353,-15175.4526,661.9349,7367.9368,-2076.3008,60.17614632,-9115.2877,-2016.12465368,-11131.412353680002
224,617.7264,1588.977,-2737.5307,0.0,0.0,0.0,-1483.1002,-14921.0063,668.5752,7343.3344,-2216.2955,62.889254640000004,-8923.0242,-2153.40624536,-11076.43044536
225,621.1643,1590.1277,-2700.5367,0.0,0.0,0.0,-1500.1036,-14971.3412,653.7808,7334.2534,-2193.7286,61.828278479999994,-8972.6553,-2131.90032152,-11104.555621520001
226,574.9898,1604.0987,-2720.6437,0.0,0.0,0.0,-1466.6792,-14977.8317,653.3293,7377.3233,-2196.8481,61.70937552,-8955.4135,-2135.1387244800003,-11090.552224480001
227,606.0385,1623.1522,-2722.9817,0.0,0.0,0.0,-1489.5875,-15016.1097,668.4657,7331.6554,-2123.4612,60.2641224,-8999.3671,-2063.1970776000003,-11062.5641776
228,613.8661,1615.9903,-2742.0217,0.0,0.0,0.0,-1479.848,-14943.3014,659.0925,7284.6703,-2175.0865,61.96784256,-8991.551899999999,-2113.11865744,-11104.670557439998
229,633.3968,1557.3081,-2749.1827,0.0,0.0,0.0,-1459.0099,-14971.1451,651.5618,7306.8719,-2180.7537,62.68921632,-9030.1991,-2118.06448368,-11148.26358368
230,602.867,1625.944,-2704.5288,0.0,0.0,0.0,-1489.6632,-14919.0298,654.9837,7291.4584,-2172.5126,60.46245647999999,-8937.968700000001,-2112.05014352,-11050.018843520002
231,570.7554,1632.4123,-2728.662,0.0,0.0,0.0,-1511.4147,-14898.0732,658.3911,7287.9311,-2171.7832,60.11705736,-8988.660000000002,-2111.6661426399996,-11100.326142640002
232,616.6788,1613.367,-2694.2049,0.0,0.0,0.0,-1489.2035,-15040.933,650.5351,7376.6893,-2163.3468,61.33665888,-8967.0712,-2102.01014112,-11069.08134112
233,628.8659,1561.4383,-2743.645,0.0,0.0,0.0,-1475.3588,-14873.0779,677.3839,7292.3447,-2247.109,63.3251592,-8932.0489,-2183.7838408,-11115.8327408
234,586.55,1632.6288,-2735.5001,0.0,0.0,0.0,-1470.5933,-14977.1914,662.5188,7330.7814,-2171.1711,62.75368296,-8970.8058,-2108.41741704,-11079.22321704
235,616.101,1579.9341,-2718.2591,0.0,0.0,0.0,-1467.1709,-14976.215,661.546,7260.8001,-2154.7724,62.137612080000004,-9043.263799999999,-2092.63478792,-11135.898587919999
236,572.6582,1556.7339,-2693.1877,0.0,0.0,0.0,-1464.57,-15151.5725,671.2748,7334.3564,-2048.4554,59.50113696,-9174.3069,-1988.95426304,-11163.261163039999
237,596.8913,1662.61,-2705.7674,0.0,0.0,0.0,-1495.6227,-14850.177,653.2793,7267.6487,-2218.517,62.837843039999996,-8871.1378,-2155.67915696,-11026.81695696
238,579.7698,1619.1726,-2699.7744,0.0,0.0,0.0,-1465.4836,-14958.4332,661.1536,7312.8958,-2172.4944,61.843443119999996,-8950.699400000001,-2110.65095688,-11061.35035688
239,596.9003,1610.6452,-2714.5852,0.0,0.0,0.0,-1486.8368,-14933.7309,674.5553,7291.2412,-2184.67,61.40746584000001,-8961.8109,-2123.26253416,-11085.07343416
240,597.0104,1613.3492,-2721.3472,0.0,0.0,0.0,-1477.7344,-14958.5171,682.1009,7309.6435,-2179.7039,60.159980159999996,-8955.4947,-2119.54391984,-11075.03861984
241,596.1304,1612.1823,-2750.3031,0.0,0.0,0.0,-1475.9824,-15038.6992,664.3968,7363.7528,-2150.0886,60.68937095999999,-9028.5224,-2089.39922904,-11117.92162904
242,598.8922,1637.8268,-2732.3403,0.0,0.0,0.0,-1480.8968,-15027.1312,668.3273,7342.6951,-2152.6263,61.80269327999999,-8992.6269,-2090.82360672,-11083.450506719999
243,604.7489,1606.8998,-2709.446,0.0,0.0,0.0,-1488.4153,-14978.2669,660.166,7288.2842,-2152.0541,63.24781751999999,-9016.029300000002,-2088.80628248,-11104.835582480002
244,620.0829,1603.0555,-2717.7827,0.0,0.0,0.0,-1490.4913,-14824.7126,659.4418,7308.1019,-2314.8511,63.981135359999996,-8842.3045,-2250.86996464,-11093.17446464
245,591.8881,1576.4013,-2752.4697,0.0,0.0,0.0,-1491.0972,-14834.1188,666.3443,7270.3967,-2237.9144,61.93153872,-8972.655299999999,-2175.98286128,-11148.638161279998
246,580.7862,1625.807,-2734.1977,0.0,0.0,0.0,-1505.486,-14886.9613,669.3822,7333.5511,-2231.7961,61.98427295999999,-8917.1185,-2169.81182704,-11086.93032704
247,629.9066,1617.049,-2685.907,0.0,0.0,0.0,-1495.9225,-14929.4934,668.3585,7322.3011,-2216.0308,61.67708496,-8873.707699999999,-2154.3537150399998,-11028.06141504
248,618.2309,1622.3099,-2733.2757,0.0,0.0,0.0,-1495.2288,-15003.0021,656.0583,7368.3515,-2183.9371,61.308267840000006,-8966.556,-2122.62883216,-11089.18483216
249,608.9623,1621.2694,-2733.031,0.0,0.0,0.0,-1491.1295,-14798.4544,678.3937,7264.9768,-2270.5468,60.84771408,-8849.0127,-2209.69908592,-11058.711785919999
250,648.0246,1638.2223,-2752.3667,0.0,0.0,0.0,-1457.9356,-14984.285,662.0063,7361.0802,-2222.0649,62.08863047999999,-8885.2539,-2159.9762695199997,-11045.230169519999

