#Frame        phi:121      psi:121
     259     -92.3933     -25.7755
     260     -94.1722     -18.9367
     261     -98.2848     -18.2750
     262    -110.8581     -13.7281
     263     -94.2606     -11.4584
     264     -90.3587     -15.0175
     265    -104.6326     -17.6109
     266    -102.5804     -26.4001
     267     -87.3243     -17.8617
     268     -95.9648     -18.5085
     269     -93.2003     -20.0696
     270     -96.1281     -17.9450
     271    -109.9906     -22.2772
     272    -111.9837     -13.3923
     273    -103.6216      -1.1919
     274     -94.2597     -18.3840
     275    -122.4268     -10.3627
     276    -111.8867      -9.8175
     277    -126.5501     -10.9424
     278     -90.0230     -17.7745
     279    -111.0343     -30.1183
     280     -91.8833     -15.2738
     281     -91.6717     -17.4048
     282    -107.4823     -31.0275
     283     -94.2366      -0.7720
     284    -112.7761     -21.6000
     285    -100.5311     -37.1844
     286    -121.2042     -13.5424
     287    -101.4368       2.1202
     288    -106.3682      -1.6309
     289    -101.4079     -28.5519
     290    -118.6709     -14.4508
     291    -133.1967     -14.2905
     292    -106.4609     -36.2783
     293    -120.1237     -12.9280
     294    -118.7542     -11.7421
     295    -104.8289     -14.7187
     296    -101.4581     -14.5815
     297    -115.7437     -31.8631
     298    -111.9703      -4.1901
     299     -89.2555     -20.6493
     300    -104.9657     -30.8984
     301     -94.2191      -0.2542
     302    -101.5953     -12.4417
     303     -97.0494      -5.7578
     304    -103.4658     -20.3729
     305     -99.4764     -18.3412
     306    -102.4886      -2.4977
     307    -125.8694     -23.5475
     308    -108.6966     -16.6801
     309    -106.6092     -28.9201
     310     -95.4352     -22.0560
     311    -122.9036     -19.0168
     312    -101.1818     -16.8192
     313    -100.2394      -1.2563
     314    -112.2764     -10.2869
     315    -113.6850     -23.8053
     316    -113.8139      -3.7202
     317    -112.2292      -3.6779
     318    -103.5195      -0.5215
     319    -117.9002      -3.1884
     320    -114.5792      -6.8635
     321     -98.8836     -28.7793
     322    -105.7878     -25.8605
     323    -108.6420       0.3913
     324     -89.6529      -2.9011
     325    -102.4052     -13.8265
     326     -91.8687     -19.2599
     327    -118.8798       2.7403
     328     -96.5945      -2.2044
     329    -114.6366      -3.7913
     330    -115.6075     -14.1187
     331     -88.3276     -10.5376
     332     -93.1752      -7.1528
     333    -104.0816      -8.9368
     334    -108.1275      -7.4670
     335    -103.8443     -14.0124
     336     -95.7797      -6.1126
     337    -103.5529     -12.0723
     338    -115.2591      -6.4000
     339    -100.1844     -29.6681
     340    -100.9693     -13.4403
     341    -106.0531     -15.6250
     342    -107.0118     -28.4771
     343    -101.2308     -12.7488
     344     -96.8987       1.0337
     345    -115.1033       6.6800
     346    -107.2807     -21.2032
     347     -89.3835     -32.2549
     348    -111.0427      -4.6209
     349    -118.8099      -9.5033
     350    -109.5144     -22.2852
     351    -115.6227     -17.2708
     352    -108.7381       2.6551
     353     -94.1089     -16.6976
     354    -112.4693      -6.9436
     355     -87.5350      -0.4883
     356    -108.2768     -16.9515
     357    -111.1353       1.1449
     358    -105.2996     -17.5359
     359     -96.5588     -25.1995
     360     -96.4181     -21.3828
     361    -103.1255      -4.0484
     362    -101.0285     -17.8354
     363    -120.0342      -2.3115
     364    -119.9305     -17.7072
     365    -107.9352      -5.4251
     366    -138.3164      -4.0090
     367    -103.9291     -28.8437
     368    -112.3377     -16.7039
     369    -101.9802      -6.9775
     370    -129.4897     -11.6272
     371    -121.7874      -6.9006
     372    -103.7899     -16.8084
     373    -102.2655     -17.7106
     374    -114.9626      -6.1479
     375    -102.7951     -12.2849
     376    -107.5418      -6.3428
     377    -126.8693      -5.4548
     378    -109.5488       2.2043
     379    -106.5300      -8.2616
     380    -130.9216       9.0266
     381     -98.4292     -19.8297
     382    -102.3556     -26.7838
     383    -102.3005      -7.6779
     384    -101.2117     -15.8365
     385    -102.7329      -6.6135
     386     -99.0854      -0.3354
     387    -102.7825     -10.4160
     388     -97.7369      -7.5680
     389    -105.3901      -9.0351
     390    -116.9413     -17.8287
     391     -88.4289      -8.8064
     392    -107.6418      -3.6197
     393    -110.3004     -16.5535
     394    -122.8733       6.7413
     395     -93.1753      -9.7686
     396    -127.0866       6.2556
     397    -117.0014      -6.3609
     398    -113.7308     -13.6726
     399    -109.3883     -15.5328
     400    -100.4503     -21.8604
     401    -107.9507      -6.9062
     402    -106.2040      -3.2270
     403    -102.8248     -27.5961
     404     -95.5791     -18.6005
     405    -102.0127      -6.9811
     406    -117.1888     -13.4408
     407    -122.4549     -15.1423
     408    -120.3716      -7.3148
     409    -118.4127       1.7118
     410    -108.4886     -20.2614
     411    -103.1372     -17.8642
     412     -96.0784     -18.5240
     413    -102.2698      -3.7147
     414    -107.5822      -7.0177
     415     -90.3153     -25.1016
     416    -104.1770     -22.0212
     417     -94.2493     -16.0519
     418    -105.8187      -9.1115
     419    -117.9155      -6.4392
     420     -86.8177     -19.3263
     421    -101.9809      -0.8049
     422    -103.8062     -22.5103
     423    -105.2750      -4.6799
     424     -99.4762      -5.5218
     425    -101.1517     -14.0991
     426    -111.9550     -21.2733
     427    -100.6859     -27.6035
     428     -96.6819     -19.1795
     429    -116.7173     -10.1673
     430    -108.1653     -10.4163
     431    -120.8770     -13.6000
     432    -117.3605     -16.7127
     433     -93.1124     -15.5266
     434    -104.4301      -1.9858
     435    -109.1551      -7.5466
     436     -94.8188     -18.3400
     437    -121.1801      -2.3909
     438    -113.3562      -3.7875
     439    -126.4832      -7.8231
     440    -120.2592     -12.8467
     441    -101.0899     -11.6447
     442    -110.6637     -24.5588
     443    -106.6541     -24.7747
     444    -104.6262     -29.6394
     445     -96.2280     -20.6980
     446    -104.2019     -36.5622
     447    -104.3634     -22.7342
     448     -93.9481     -12.4206
     449     -93.7697     -21.3889
     450     -93.6196     -16.4999
     451     -98.3180     -34.2895
     452     -95.2954     -15.2656
     453     -84.9869     -27.5806
     454    -116.4176      -5.3444
     455    -124.8482     -16.0790
     456     -91.7763     -23.0288
     457    -113.6022     -25.3590
     458    -109.9661     -23.8629
     459    -103.6042     -30.3845
     460    -105.2748     -12.1305
     461    -104.5933     -17.0135
     462     -93.0634     -22.6160
     463    -102.7039     -29.9336
     464     -82.1737     -20.7090
     465    -100.9845     -15.2925
     466    -109.8334     -19.0359
     467    -112.0750     -26.6708
     468    -113.9373     -11.2465
     469     -99.4294     -11.2394
     470    -103.4866      -8.8443
     471    -104.7997     -23.3682
     472     -96.1705     -14.0795
     473    -101.1829     -30.6635
     474    -112.6181     -21.7104
     475    -101.5271     -21.7201
     476    -109.1861     -28.3061
     477    -101.1321      -8.1005
     478     -92.6134     -37.5918
     479     -93.3727     -19.5515
     480    -104.9787     -17.0761
     481     -92.8452     -20.3430
     482    -107.7246      -7.0895
     483     -96.0670     -35.3457
     484     -98.3003     -27.6254
     485    -122.6443     -23.0862
     486    -109.4473     -47.3297
     487    -110.9341     -28.8698
     488     -98.4786     -32.0792
     489    -104.4071     -27.5972
     490     -93.2073     -29.2667
     491    -111.9426     -23.4787
     492     -99.2577      -3.2411
     493    -109.6633     -25.0038
     494    -105.4116     -19.6987
     495    -100.7472     -23.1815
     496    -102.9531     -13.3431
     497    -114.2745      -4.0796
     498    -101.3093       1.9826
     499     -96.7025     -25.6886
     500    -113.6527       8.7898
     501    -102.1808     -23.1246
     502     -92.2302     -18.6653
     503    -107.7371     -23.0111
     504    -109.6637      -0.9029
     505    -107.2732      -8.1810
     506    -105.5560     -12.7739
     507     -97.9444     -34.2760
     508    -104.2470     -26.7549
     509     -92.3922      -1.0237
     510    -105.4893     -24.5923
     511    -104.1300     -28.7126
     512     -73.1287     -34.8098
     513     -86.1328     -17.6319
     514    -108.3344      -7.3400
     515    -106.2492      -5.0258
     516     -92.2607     -21.9825
     517    -115.4074     -34.0434
     518    -101.8620     -26.5618
     519    -106.6423      -7.6393
     520    -107.4251     -18.6511
     521    -104.8771     -17.1479
     522    -112.7170     -13.6277
     523    -102.1873       4.7446
     524    -102.6636     -20.8874
     525     -91.0841     -28.4135
     526    -100.8058     -10.6437
     527    -107.2739      -4.9400
     528     -96.8147     -25.1105
     529    -122.9848     -13.9273
     530    -108.2170     -15.0265
     531    -102.6063     -12.6964
     532     -98.8815      -8.2359
     533    -110.1091     -11.3176
     534     -98.4381     -16.4309
     535     -94.4484     -20.6745
     536     -88.4147     -15.6851
     537    -109.3965     -20.3918
     538    -104.3143     -23.3766
     539     -88.1123     -13.6345
     540    -108.9189     -17.1711
     541    -100.1092     -10.3396
     542     -93.5150     -16.9202
     543    -120.0180     -26.9343
     544     -97.4680     -23.2795
     545    -103.0981      -8.2606
     546    -106.4812     -23.1391
     547     -98.4045     -14.7703
     548     -91.7453     -27.1273
     549     -90.7181     -19.8731
     550    -102.4040     -17.7045
     551    -100.5467     -12.5304
     552    -118.2003     -19.6391
     553    -102.7218      -7.1366
     554    -109.1828     -14.9715
     555     -99.7977       6.1750
     556    -123.5020       1.2105
     557    -100.5123      -6.3895
     558    -108.9251      -7.6958
     559     -93.1383     -10.4269
     560    -107.3982     -39.0771
     561    -106.7088      -6.7886
     562     -78.0477     -27.6040
     563    -100.4420     -21.9185
     564     -99.5932       1.7297
     565     -95.2406     -19.5016
     566    -100.6829     -22.9847
     567    -120.9718      -9.2256
     568    -101.1668     -32.0308
     569    -106.4734     -26.5208
     570    -119.0525     -19.7619
     571    -129.8850      -3.0889
     572    -106.5330     -10.0750
     573     -96.5302     -29.9548
     574    -129.9814      -2.9835
     575    -105.0867      -6.8828
     576    -106.5777      -5.9382
     577    -134.8898      -0.0581
     578    -101.9790     -13.2752
     579     -98.8470      -4.5212
     580     -92.8708      -9.8887
     581     -81.3678     -12.2083
     582    -108.4975      -4.9260
     583    -128.3031     -12.8879
     584    -124.7488       5.5586
     585    -106.8023      -7.1163
     586    -115.0744     -18.7050
     587    -123.9764      -4.1680
     588    -115.2782      -3.1312
     589    -118.6850      -4.8176
     590     -99.7768      -4.5235
     591    -112.8937     -10.7285
     592    -119.4328       2.5963
     593    -101.5641     -21.1341
     594    -105.9842     -10.2762
     595    -118.9701      -8.0595
     596    -119.2262     -12.3993
     597    -125.0733      -6.3654
     598    -108.6363       0.7322
     599    -101.7218      -5.9514
     600    -110.3415     -17.9810
     601    -117.1088      -1.8527
     602    -113.7391     -11.1821
     603    -116.1032     -11.1201
     604    -111.5278      -2.7712
     605    -121.8161     -11.4292
     606    -120.7629     -20.9564
     607     -94.0979     -10.4460
     608    -100.5272     -16.7001
     609    -110.3665     -11.3040
     610    -108.5594      -6.5151
     611    -121.4039     -17.1279
     612    -100.6344     -21.6252
     613    -116.4799     -21.2414
     614    -105.6036     -14.5075
     615     -88.0134     -26.4123
     616    -108.5332      -5.8691
     617    -111.8221      -5.4290
     618    -121.0503     -10.0011
     619     -90.2110       2.2809
     620     -98.5869     -26.1059
     621     -96.1137      -9.2682
     622    -110.1748       5.0809
     623    -103.0039     -33.9989
     624    -113.9176     -38.8072
     625    -112.8382     -20.4041
     626    -106.9380     -18.5381
     627    -113.6923     -28.6634
     628    -124.6314      -2.1945
     629    -112.3993      -9.7809
     630    -111.4229      -7.0677
     631    -107.0101     -12.2856
     632     -87.9070      -6.3033
     633    -101.5453     -20.1699
     634     -94.1209      -1.5031
     635    -133.4899      -9.8855
     636    -110.3181      -7.6854
     637     -97.8415       0.3354
     638    -104.3239      -6.3570
     639     -89.9835      -9.3064
     640    -119.1001      -4.5976
     641    -114.8242       2.6577
     642    -119.0861       4.0724
     643    -107.8316     -11.8348
     644    -101.8340      -5.8261
     645    -101.7262      -7.1517
     646    -103.2006     -19.5704
     647    -116.1221       1.5828
     648    -106.2321     -17.0420
     649    -110.7574     -10.1257
     650    -115.8183      -9.1118
     651    -103.3802     -16.5441
     652    -113.4004     -21.2286
     653     -94.3814     -20.0366
     654    -103.6263     -10.3111
     655    -109.0488     -10.9023
     656    -112.6740     -19.0999
     657    -104.4993     -19.3637
     658     -97.4342     -21.8387
     659    -124.9776      -8.7630
     660    -112.2738     -17.5352
     661    -111.5763      -5.1094
     662    -107.1306       0.6494
     663     -95.6804     -21.6550
     664    -107.3063     -11.6420
     665    -106.1437       2.4672
     666    -105.5850      -7.0458
     667    -100.0200      -7.3457
     668    -104.6390      -5.2037
     669    -118.8751      -8.2004
     670     -91.8443     -18.8064
     671    -138.1691      -1.6492
     672     -99.9868     -10.2238
     673     -97.5296     -30.5057
     674    -101.4785      -7.2753
     675    -121.9573      -8.7971
     676    -123.2200     -12.7591
     677    -114.6825     -15.8491
     678    -121.0251      -2.9655
     679    -119.3987     -13.4489
     680    -104.2752     -22.3725
     681    -109.9704     -43.8354
     682    -120.5150     -12.5833
     683    -105.0693       0.0000
     684    -106.5596     -35.5378
     685     -97.2054     -14.4057
     686     -96.6963     -17.9905
     687     -90.0780     -20.4160
     688    -128.1225      -8.8627
     689     -96.6846      -1.2436
     690    -119.3573      -8.6599
     691     -95.1326       3.6217
     692    -121.0070      -6.0448
     693    -124.7415       4.2530
     694    -115.9287      -2.7106
     695     -91.6773     -22.4253
     696     -95.5269      -4.5499
     697    -114.6619     -12.0218
     698    -102.8544      -6.0866
     699    -118.7756     -18.8717
     700    -125.6020      -1.1166
     701    -118.0888     -19.6223
     702    -103.7257      -1.5372
     703     -99.2925     -13.4627
     704    -109.6222     -14.7564
     705     -99.0226     -25.8816
     706    -101.9959      -5.8540
     707    -111.4595       0.8384
     708     -88.5744     -14.3778
     709    -114.1041      -2.3376
     710     -94.6041     -16.9518
     711    -112.7814       0.0312
     712    -102.7097     -11.5668
     713    -100.6387     -19.8656
     714     -85.1768     -11.9270
     715    -100.9285      -1.5021
     716    -103.3966      -4.1446
     717    -105.2949     -16.3188
     718    -100.4307     -19.8156
     719    -123.2403      -8.8724
     720    -131.2297     -15.7425
     721    -108.2910     -15.5726
     722    -112.8273     -12.1191
     723    -116.6069      -0.9330
     724     -99.4207     -11.6649
     725    -118.5171     -14.1309
     726     -98.1678     -17.1818
     727     -93.3114     -22.0270
     728     -98.9266     -11.9621
     729     -91.2096     -22.5891
     730     -90.5497     -13.8523
     731    -114.6074     -18.1166
     732     -96.3724     -11.5672
     733     -89.7229     -11.6789
     734     -95.1864      -1.1287
     735     -87.9968      -3.6091
     736    -110.9170     -13.9564
     737    -115.8542     -15.6820
     738     -97.9288     -17.4359
     739     -86.3420     -22.1891
     740     -98.9800     -15.8378
     741    -102.8259      -5.2578
     742    -115.1482     -21.7017
     743    -101.1444      -6.0933
     744    -117.4611      -8.3902
     745    -102.1267     -11.8140
     746    -104.6209      -5.6535
     747     -97.2442     -11.6971
     748    -115.4150     -13.9120
     749     -95.3552     -11.4414
     750     -83.9043     -20.5846
     751     -91.5663     -16.0738
     752     -99.2503      -4.9699
     753     -96.7619      -4.5254
     754    -102.5874     -13.1592
     755    -114.6508     -15.6928
     756     -86.2141     -27.8791
     757    -106.3129      -2.6356
     758    -111.7314     -13.5361
     759    -101.1315     -17.0136
     760    -101.5138      -0.2497
     761    -100.7175       1.2186
     762    -103.0497     -21.6314
     763     -99.6838     -17.7269
     764    -111.1302     -13.3084
     765     -95.8109     -28.1415
     766    -102.7867     -23.6222
     767    -112.9139     -16.8602
     768    -113.5754      -5.9504
     769     -98.9297      -9.5931
     770    -106.9497       4.1644
     771    -110.5477      -0.1185
     772    -117.0467      -2.8446
     773    -117.5714     -19.9669
     774    -104.4806     -18.6146
     775    -100.3428     -14.9253
     776    -116.2269     -20.4963
     777    -105.2668     -11.6477
     778    -101.1533     -10.4467
     779    -125.8170       7.3819
     780     -99.2320     -23.0647
     781    -114.0990     -21.3475
     782    -117.8004     -16.4545
     783     -94.6997     -10.4045
     784    -136.7582      -6.0987
     785    -108.8599      -4.7669
     786    -106.3073      -2.8713
     787    -104.0316       1.5365
     788    -113.1470     -10.9216
     789    -112.7252     -18.1054
     790     -99.8109     -10.7831
     791     -96.9214     -14.3817
     792    -102.2745      -4.2165
     793    -111.9997     -22.1260
     794     -97.6659     -15.0215
     795     -91.7607     -13.1217
     796    -101.7868     -10.8843
     797    -119.0908     -27.2701
     798    -108.0954     -12.6053
     799     -84.9238     -26.8069
     800     -99.4176      -6.5071
     801    -105.1685      -5.7135
     802     -84.0980     -16.9376
     803    -114.7029     -15.4928
     804    -110.1224      -3.7085
     805    -115.4528      -1.9142
     806    -111.0156      -8.7898
     807    -120.3796     -17.8247
     808    -101.3135      -3.9770
     809     -98.3134     -11.8226
     810    -119.2516     -10.9412
     811    -105.3922     -22.7386
     812     -97.8288     -15.2917
     813    -106.9455     -12.5888
     814     -93.1822      -8.8167
     815    -113.1460     -13.9486
     816     -95.0111     -18.4287
     817     -93.7185     -32.0502
     818     -93.0545     -21.7664
     819     -95.0529     -25.3393
     820     -87.6694     -17.2495
     821    -102.7596     -10.9364
     822     -91.2771     -31.6103
     823    -116.0927     -16.8360
     824     -94.8295     -30.9963
     825    -119.8107      -7.3207
     826    -126.5945      -8.3602
     827     -97.8186     -23.1862
     828    -114.0255     -21.9927
     829    -103.0611     -18.1402
     830    -102.3701     -15.2237
     831     -98.7790     -12.6728
     832    -109.8999      -4.1534
     833    -120.7837      -9.7719
     834    -112.2837     -19.8024
     835    -105.2446     -25.0549
     836    -114.9781     -26.8059
     837    -110.2906     -12.5252
     838    -110.8095      -9.8606
     839    -110.0128     -45.0384
     840     -91.5612      -8.9619
     841    -131.1339     -10.8841
     842     -96.7655      -5.7769
     843    -117.8056      -9.9010
     844    -101.2749     -25.7461
     845    -111.9817     -26.7598
     846    -104.5008       1.8274
     847    -112.3658     -19.3681
     848    -107.6853     -28.3143
     849    -106.3578     -25.3668
     850    -107.8128      -7.1174
     851    -105.2438     -32.3597
     852    -106.1521     -10.9201
     853    -104.7374     -19.8103
     854    -109.0855     -16.7036
     855     -99.1949      -0.5789
     856    -112.0723       5.2692
     857    -144.7999      -1.4035
     858    -109.0209     -22.9349
     859    -100.5018      -7.5413
     860     -88.9232      -6.0181
     861    -105.6804      -4.8497
     862    -102.1625     -21.7454
     863    -128.3599      -8.1702
     864    -113.0981      -6.9195
     865     -99.2939     -10.1642
     866    -118.1005     -20.3935
     867     -97.4180     -14.9010
     868     -98.5436     -20.3208
     869     -88.3343     -14.5735
     870     -98.7223     -11.1988
     871    -109.0484     -29.6277
     872    -106.7678     -21.2068
     873    -107.3546     -17.5674
     874     -96.6013     -20.4284
     875    -116.7025     -22.2135
     876    -118.9364     -10.0130
     877    -143.4796     -16.2623
     878    -129.4692     -10.1389
     879    -111.8875      -6.0659
     880     -98.0403     -20.3899
     881     -89.4274     -15.7034
     882    -116.5731     -26.2076
     883     -99.2839     -24.4485
     884    -120.6678     -25.4695
     885    -102.9011     -15.6715
     886     -96.8845     -19.7341
     887     -97.5637     -19.8538
     888     -97.7987     -21.2704
     889    -111.4625     -10.3767
     890    -100.2411     -31.2757
     891     -96.1749      -8.2880
     892    -113.1294     -15.1821
     893    -122.5938     -16.8334
     894    -121.3871      -7.7818
     895     -81.4699      -5.0474
     896    -118.6309     -11.5426
     897    -120.4990     -10.6880
     898    -112.7343      -7.7946
     899    -125.5960     -16.6276
     900    -111.5351      -4.9071
     901    -119.0169      -2.3586
     902    -116.2359     -27.2255
     903    -112.7535     -23.5895
     904    -104.6970     -19.1965
     905    -122.7934      -9.6246
     906    -133.3974       2.4693
     907    -129.5359     -17.0195
     908     -93.0388     -21.0405
     909    -101.2849     -21.0181
     910    -126.4840      -9.6781
     911    -124.2156     -13.6227
     912     -97.7652     -16.5099
     913     -92.1364     -25.2602
     914    -113.9595       0.6021
     915    -143.0920     -28.8461
     916     -98.7139      -6.9053
     917     -90.5874     -26.7861
     918    -122.7639      -8.0097
     919    -135.0673     -23.9078
     920    -102.4054       1.8984
     921    -105.0432     -12.1077
     922    -104.9253     -19.4048
     923     -99.1729      -6.3265
     924    -112.5047     -11.7301
     925    -100.7394     -33.9110
     926    -111.0086     -19.1436
     927    -101.0513     -20.5344
     928    -115.7581      -8.8828
     929    -111.0820     -16.3542
     930    -110.0182     -14.5103
     931    -106.1008     -25.3583
     932    -123.3445     -21.1382
     933    -105.6736     -17.9306
     934    -113.4674      -7.8500
     935     -82.6586     -34.6169
     936     -88.8151      -6.0370
