#Frame        phi:121      psi:121
     119     -93.4193     -19.4358
     120     -81.8754     -16.1482
     121     -84.9446     -25.0628
     122    -100.5801      -7.9113
     123    -103.8604      -5.6171
     124     -98.8442     -23.9304
     125     -99.3406     -13.2498
     126     -92.9720      -0.4918
     127    -104.2656     -14.7128
     128     -64.7621     -34.1852
     129    -102.2671     -10.4405
     130    -107.1931      -5.2781
     131     -89.4307     -32.3815
     132    -107.3808     -26.1651
     133    -104.6426     -30.8145
     134    -125.0678     -27.5907
     135    -100.8529     -15.9978
     136    -115.8724      -3.8628
     137     -96.2651     -10.3205
     138     -95.5865     -16.6942
     139    -111.0231     -14.3277
     140     -92.9768     -18.6734
     141    -113.3561      -8.1860
     142    -104.0995     -18.4531
     143     -98.1270     -14.8923
     144    -111.8281     -17.9069
     145     -94.5515     -13.6208
     146    -104.6394     -13.3623
     147     -96.2017     -10.9650
     148     -96.8166     -24.6763
     149     -96.4119     -15.4040
     150    -110.2066      -4.4696
     151     -94.1386     -20.3356
     152    -104.4069      -5.9641
     153    -111.0683     -22.2706
     154    -107.8261      -5.9931
     155     -93.7097       6.6358
     156     -94.8194      -6.1462
     157     -85.8128      -6.8182
     158     -98.4117     -26.5176
     159    -119.8785      -6.9531
     160    -102.4970     -40.6338
     161     -98.3204     -18.0804
     162    -125.0808      -3.9909
     163    -107.7544      -7.5934
     164    -113.1895      -4.5140
     165     -99.5269     -11.4229
     166    -108.2344     -17.0032
     167    -119.3562     -11.4001
     168     -89.5393     -13.7556
     169    -104.6197     -25.8083
     170     -85.9031     -13.3975
     171     -95.3521     -27.8030
     172     -89.6765     -25.6829
     173    -114.2631     -18.9951
     174     -89.7907     -32.4395
     175     -98.0354     -20.0813
     176     -97.2707     -27.9903
     177    -100.0958     -12.6718
     178    -114.6782     -10.0927
     179    -103.4098     -13.6054
     180    -109.7176     -14.7410
     181     -98.5830     -17.0221
     182     -99.6066     -17.2512
     183    -111.0115     -29.7138
     184    -111.6234      -2.3089
     185     -99.5104     -16.2289
     186     -99.3762     -24.3276
     187     -95.7216     -16.4905
     188     -95.8526      -7.2916
     189     -90.4441     -17.5158
     190    -112.4967      -8.6375
     191     -97.6824     -14.3424
     192     -91.8116     -29.9836
     193     -89.7193     -17.9528
     194     -95.7144      -7.0991
     195    -105.5142     -12.6470
     196     -89.8090     -28.2038
     197     -93.6334     -18.2854
     198    -132.3604     -13.9760
     199    -106.4347     -11.7972
     200     -94.7463     -18.6160
     201    -125.6165       2.7448
     202    -100.7183      -9.3054
     203    -101.7406     -20.1568
     204    -104.9272     -11.9700
     205     -90.5304     -16.8825
     206    -107.9828      -8.8927
     207    -104.7076     -17.9900
     208    -119.5920     -27.0147
     209    -100.5047     -22.7230
     210    -102.5921     -11.9525
     211    -102.9008     -16.6013
     212    -113.3011     -25.3721
     213    -105.0926      -6.2917
     214     -93.2421      -2.0979
     215    -122.2635      13.2044
     216    -116.5193     -17.1889
     217     -96.0792     -35.4277
     218    -100.1377      -7.0933
     219     -74.8264     -26.8682
     220     -93.6141      -0.9467
     221     -99.1301      -2.8097
     222     -87.4859     -13.1935
     223     -92.4945     -11.2816
     224     -92.4116     -14.3572
     225    -102.5327     -14.8354
     226    -106.0493     -15.3877
     227     -96.0696     -22.4548
     228     -97.7773      -1.6692
     229     -99.7548     -21.3505
     230    -108.4604      -2.5822
     231     -87.0077     -12.9575
     232    -120.0581       4.7700
     233     -89.3959     -18.6610
     234    -107.6259     -18.6993
     235    -106.6971      -3.7353
     236    -104.8256     -21.5449
     237     -97.2786     -16.8090
     238    -112.7760     -25.4737
     239    -103.5548     -34.2722
     240    -115.0520     -26.4295
     241    -104.7345     -44.5564
     242     -94.0850     -20.5063
     243     -99.0377     -10.2585
     244     -91.2629     -27.8134
     245    -113.6222     -10.7571
     246    -103.3084     -28.6048
     247    -101.9353     -19.3003
     248    -124.9694      -9.4780
     249    -106.3777      -8.2431
     250    -107.4425     -18.0931
     251     -72.7585     -17.6584
     252    -101.2285     -15.7013
     253     -80.1077     -20.9009
     254     -87.4756      -9.1593
     255     -85.7955     -18.5269
     256     -80.7302     -34.9113
     257    -103.9147     -11.9472
     258     -91.4740     -22.6148
     259    -107.2501     -21.1258
     260     -91.1928     -16.2158
     261     -96.6273     -28.3122
     262     -98.8611     -23.7334
     263    -101.0288     -11.5859
     264     -96.3270      -8.6819
     265    -113.6996      -2.7374
     266    -120.7792     -16.1985
     267     -91.2759     -17.6464
     268     -93.4071       7.9357
     269     -94.8666     -12.6244
     270     -90.4768     -20.0198
     271    -116.7057     -15.5912
     272    -108.9473      -5.4883
     273     -88.6517     -23.4161
     274     -94.5081     -14.8936
     275    -106.7348       2.7186
     276     -98.0593       2.4311
     277     -87.4163      -9.0411
     278    -115.9539       5.2126
     279    -100.5696     -32.8086
     280    -100.8153     -28.6175
     281    -123.6464      -1.3095
     282     -98.0874      -3.5198
     283    -101.5067     -17.2947
     284    -111.1589     -12.5785
     285    -101.1998      -4.4133
     286    -116.7382      -3.2492
     287     -99.0870      -5.7234
     288     -95.6187      -8.1065
     289     -97.2722     -26.8537
     290    -105.0969      -3.1170
     291     -94.7194     -23.5373
     292     -96.2201     -15.9101
     293     -91.7314     -13.7674
     294    -107.7423     -16.1723
     295     -90.4755      -5.9131
     296     -85.4245     -25.0152
     297    -105.3698      -1.0640
     298    -104.6071     -25.0674
     299    -113.4553     -19.6618
     300     -90.2251     -19.0452
     301     -96.3367     -13.8067
     302    -115.5746     -11.4259
     303    -107.8518     -20.3361
     304     -88.3659     -11.7505
     305    -115.5339     -12.1487
     306     -94.3166     -31.8093
     307    -104.5544      -5.7699
     308    -101.4943     -19.1772
     309    -104.9802     -26.7563
     310    -106.8556     -21.2116
     311    -109.0207     -18.8895
     312    -114.8932     -18.1068
     313    -122.1617      -4.8291
     314    -116.7581     -14.1017
     315     -88.5810     -24.8866
     316     -64.4231     -25.3413
     317    -102.1147     -10.9638
     318    -106.8006     -19.3076
     319    -105.6312     -17.1302
     320     -87.6220      -9.5953
     321     -83.0519     -17.7745
     322     -90.5334     -26.2355
     323    -105.3494     -25.3940
     324     -96.6120     -20.0344
     325     -91.2570     -27.0592
     326     -84.4689     -26.2159
     327     -89.8929     -26.9650
     328    -106.3091     -37.7394
     329    -108.8306     -23.7553
     330     -87.0012     -20.6735
     331    -101.2815     -21.7176
     332     -98.6121     -26.9301
     333     -80.3106     -17.6570
     334    -110.0806      -9.6516
     335    -119.2829     -29.1880
     336    -101.0321     -20.4159
     337    -123.6732      -3.4871
     338     -95.3944      -3.7437
     339     -94.5355      -9.8052
     340     -86.3763     -23.1315
     341     -85.7859     -16.0265
     342    -119.3443     -11.4872
     343     -94.5141       7.1199
     344     -97.8704     -16.2097
     345    -105.8560       0.5202
     346    -115.4821      -2.6897
     347     -85.2169     -27.2606
     348    -102.1996      -8.4518
     349    -106.8125      -6.0019
     350     -90.9465     -11.4543
     351     -95.1731     -24.3482
     352     -64.3926     -42.9961
     353    -108.7245      -8.3131
     354     -85.8618      -8.5974
     355    -100.8745      -0.4532
     356     -99.2645     -19.3748
     357    -106.2782     -11.6933
     358     -85.6545     -20.1421
     359     -90.3754     -18.2466
     360     -99.2339      -5.7159
     361     -97.7932      -3.3705
     362     -85.2538     -33.9949
     363     -89.3291      -3.0910
     364     -93.7079     -16.5674
     365     -96.2579      -6.1764
     366    -114.2073     -20.6374
     367    -101.6280     -14.9021
     368     -91.5276      -4.1494
     369     -86.9457       5.4964
     370     -98.0512     -13.9978
     371    -108.7288      -1.1810
     372    -106.1415      -3.3244
     373     -88.2901     -19.3678
     374    -107.4296     -14.7570
     375    -109.8619     -10.6000
     376     -93.2145      -1.6783
     377    -111.0672     -13.2131
     378     -98.0011     -17.6709
     379    -109.1084     -15.9634
     380     -85.4302     -32.1564
     381     -95.9788     -20.5326
     382    -112.3293     -21.7537
     383     -91.7765     -17.9831
     384     -83.8237     -22.5035
     385     -73.6845     -29.4480
     386    -103.4423     -14.6577
     387     -95.6223      -6.3376
     388     -86.5450     -21.5603
     389    -103.7904      -6.9028
     390    -105.9033     -11.8102
     391    -107.3760     -12.5909
     392    -104.0779      -7.1991
     393     -95.0098     -14.8068
     394     -87.5435     -24.4963
     395     -96.6138      -7.9557
     396     -93.5487     -20.2321
     397     -92.2245     -16.7558
     398    -120.9383      -1.2642
     399    -106.9992      -8.5199
     400    -111.3695     -14.6687
     401    -120.3591      -4.4172
     402    -105.9365      -0.2841
     403     -98.4956     -16.0601
     404     -94.9946     -13.7570
     405     -97.2699      -3.3869
     406    -106.0925       3.1413
     407    -101.5219      -6.6126
     408     -94.5023      -8.7578
     409     -85.6804     -22.4264
     410     -93.0633       0.0648
     411     -91.5781      -3.6420
     412    -100.7233     -11.7708
     413     -94.7416     -21.8837
     414    -112.6335     -32.7867
     415     -81.5286     -30.3923
     416     -89.9807      -3.7659
     417    -102.9404      -9.2383
     418    -114.2078      -7.3686
     419     -97.5934       5.9459
     420     -97.3470     -27.9651
     421     -95.3855     -22.9131
     422    -106.8269      -7.2880
     423     -93.8980     -14.7839
     424     -92.6678     -16.1123
     425    -104.8010     -16.2062
     426     -88.1952     -22.8109
     427     -78.2671     -18.1632
     428    -102.8825     -19.4041
     429    -109.1192     -10.2918
     430    -107.5637      -4.6793
     431     -95.6608     -18.1303
     432     -96.8051      -7.0792
     433     -99.0705      -8.8298
     434     -90.7951     -25.2818
     435    -100.6916     -31.8164
     436    -102.9170     -27.4510
     437    -106.5499     -10.6684
     438     -88.2932      -6.5032
     439     -99.5945     -16.2247
     440     -95.2849     -21.2879
     441     -98.6485     -25.4250
     442    -103.7709     -16.7265
     443     -96.0190     -20.6479
     444    -103.4138     -10.5718
     445     -94.7690     -23.7561
     446     -97.1165     -13.1190
     447    -107.9081     -19.3802
     448     -84.7604     -15.5172
     449     -84.0184     -13.3878
     450    -100.7058     -25.9272
     451     -94.4930     -10.0413
     452    -110.8485     -20.1029
     453    -106.1961     -12.8093
     454     -89.4087     -31.2624
     455    -102.2328     -13.1052
     456    -111.9325     -14.9614
     457     -95.9296      -7.7872
     458    -106.6772     -11.8733
     459    -105.5980     -15.5997
     460    -107.7228     -15.9142
     461    -108.2035     -15.8679
     462     -95.7095     -13.3324
     463     -99.5749     -28.9578
     464    -111.8452     -21.5897
     465    -123.3951     -35.0795
     466     -95.5593     -22.7181
     467     -99.3412       9.3163
     468    -112.7209     -16.0708
     469     -95.7185     -16.0564
     470     -94.1779      -3.7756
     471    -108.2458      -9.5121
     472     -93.0217     -16.1494
     473     -96.8901      -0.9680
     474    -119.8005      -8.7521
     475    -111.4273      -9.3470
     476    -119.1015     -10.6391
     477    -106.1896      -5.0529
     478     -84.4140      -8.5123
     479    -102.0191      -4.9273
     480    -100.3824     -10.8697
     481    -120.2407      -9.9119
     482    -100.1933     -22.8571
     483    -107.0515     -25.7665
     484    -105.2190     -37.7419
     485     -90.6576     -18.9634
     486    -109.4664     -12.0358
     487    -107.1994      -9.9237
     488     -92.5564     -31.7853
     489     -87.1433     -35.4633
     490     -99.1259     -17.5640
     491     -77.9636     -30.1404
     492    -121.2390     -13.3681
     493     -99.7914     -17.7841
     494    -123.0414      -8.9169
     495     -99.1797      -9.8143
     496     -93.7277     -10.5522
     497    -117.2984      -3.6008
     498     -98.4800     -13.8518
     499     -82.5263     -19.0769
     500     -86.9229     -32.6514
     501     -93.6862     -22.4967
     502    -103.0631       2.7382
     503    -108.5984       3.8948
     504    -103.7695     -35.0205
     505    -103.7434      -5.7544
     506     -80.8422     -10.7500
     507     -96.3114      -4.8487
     508    -102.5055     -25.3704
     509     -99.5812     -15.5783
     510     -93.5793      -8.5869
     511     -87.5457     -28.0452
     512     -98.2476     -10.0082
     513    -105.3677      -7.1295
     514    -104.9647     -10.2657
     515     -91.3579      -3.8936
     516     -99.0568     -20.8563
     517    -107.7819      -3.7077
     518    -105.2775      -2.2271
     519    -104.7017     -14.1972
     520    -101.5686      -6.7504
     521    -104.0087      -3.6952
     522     -99.3359     -18.1594
     523    -109.5132     -10.1136
     524    -103.9659     -16.9164
     525    -108.2739      -8.5226
     526    -101.8770     -15.9542
     527    -109.8756       6.0696
     528     -94.1784     -13.5893
     529     -86.8506     -26.7702
     530    -102.8965     -14.9079
     531    -108.9200     -23.7142
     532    -118.4032      -6.2734
     533    -108.9490       1.3124
     534    -102.7165     -36.7260
     535    -114.2229     -12.9293
     536    -102.7508     -18.2551
     537     -95.4936     -19.5892
     538    -114.8339     -19.7516
     539    -100.4296     -33.3721
     540    -107.8619     -12.9345
     541    -119.4052      -6.3548
     542     -86.9526     -32.8539
     543     -98.0752     -20.6566
     544     -92.3421     -14.7455
     545     -95.7037     -34.3369
     546    -103.3780     -24.7122
     547    -110.9299     -25.8113
     548    -103.5795     -14.2173
     549     -86.1871     -27.7065
     550     -93.6419     -21.3335
     551     -97.9328     -46.1405
     552     -79.1590     -23.2509
     553    -103.2551     -26.3515
     554     -97.7972     -23.0465
     555    -106.7816     -20.4747
     556    -103.7768     -26.1506
     557    -104.3998     -22.7831
     558    -104.9172     -24.7493
     559     -90.7647     -16.8592
     560    -108.0141      -1.7759
     561    -114.5685     -18.8066
     562    -122.7819     -22.2734
     563     -84.3636     -16.7317
     564    -108.9533     -16.2924
     565    -100.7211     -16.1297
     566    -103.3558     -16.7662
     567    -114.1476      -8.0243
     568    -106.9548     -11.6965
     569    -101.2054     -43.8654
     570    -107.9290      -9.5473
     571    -107.1268     -13.7674
     572     -94.3837     -17.4046
     573    -108.8199     -22.8404
     574    -102.6502     -35.0227
     575    -100.6596     -13.7946
     576     -96.4320     -15.4077
     577     -99.9214      -9.6504
     578    -114.1619     -18.1016
     579     -90.6837     -12.5104
     580    -100.6565     -24.4975
     581    -105.5083     -10.6379
     582    -105.6290     -33.0514
     583     -90.3747     -20.2024
     584    -101.9700      -7.7247
     585    -110.7004      -5.6760
     586     -82.1572       1.1393
     587    -102.6746      -9.4658
     588     -71.6527     -18.5506
     589     -87.9729      -2.0739
     590    -109.6965      -8.3311
     591    -105.3643      -7.3333
     592    -112.9959     -18.0478
     593    -104.5040      -5.1493
     594     -93.0362     -25.3411
     595     -95.9889      -2.5910
     596    -108.0307     -11.7960
     597    -112.1037       0.4414
     598     -97.3549     -14.8963
     599     -98.7090     -22.3802
     600     -72.6640     -20.6471
     601     -86.6244     -13.0172
     602    -109.0759     -16.2823
     603    -104.6705     -14.2245
     604    -102.7443      -6.7385
     605     -78.3120     -25.8609
     606     -96.0215     -30.3306
     607     -96.8403     -14.8014
     608    -100.0254     -24.0817
     609    -107.4937      -0.3307
     610    -122.2360     -22.1877
     611     -71.8767     -23.3058
     612     -92.7664     -22.1055
     613    -100.1692      -0.9369
     614    -107.9643     -32.8889
     615     -81.8258      -3.1069
     616     -93.8551     -18.0836
     617     -98.3122     -12.3148
     618    -102.4985     -22.5633
     619    -111.1837      -7.8965
     620    -103.0877     -10.4513
     621    -117.4764       0.1268
     622     -94.0589      -9.5868
     623     -90.6691     -21.5252
     624    -110.6144      -4.9907
     625    -107.9344       6.2848
     626    -107.5945     -13.8436
     627     -88.4193     -16.1197
     628    -109.8829      -7.4268
     629    -110.4626     -11.6059
     630     -96.6163      -7.4104
     631    -104.9899     -25.8479
     632     -97.0335     -22.4252
     633     -92.6239     -14.7826
     634    -111.9005      -5.4102
     635     -97.4379      -2.7978
     636    -107.0682     -12.6624
     637    -126.5046     -13.0049
     638     -94.9485      -9.4692
     639    -100.0330      -6.4022
     640    -100.5115     -22.6835
     641    -110.0311      -5.6995
     642    -121.9901       0.3996
     643    -125.1311       4.8980
     644    -102.0792      -9.3518
     645     -88.8473     -11.4123
     646    -110.5899      -6.0578
     647    -109.3837      -5.9975
     648    -111.4401       0.5541
     649     -95.4124      -7.6892
     650    -105.0464      -7.8872
     651    -105.6769     -20.1267
     652    -110.7308      -7.0844
     653    -110.1567      -7.2148
     654    -103.4088      -7.2097
     655     -95.5919     -17.3054
     656    -101.3972       4.2127
     657     -90.9928      -4.4174
     658     -99.3373      -6.0666
     659    -110.3889      -8.8389
     660     -93.0853      -9.9785
     661     -98.8496     -14.9497
     662    -109.9777      -2.6215
     663    -103.8444       1.7045
     664    -107.2157     -18.8514
     665     -99.2265     -14.1495
     666     -96.2229      -6.3625
     667    -131.2652     -10.3021
     668     -90.7353      -6.4304
     669    -103.7697      -6.3173
     670     -89.0783     -20.2563
     671    -107.6286      -3.2194
     672    -120.8917       2.1748
     673     -99.1981       3.6642
     674    -117.8153      10.0250
     675    -123.7555      -5.3644
     676    -103.8888     -11.5334
     677    -101.5493      -5.6095
     678    -102.7489     -18.8004
     679     -98.0997      -4.3817
     680     -94.7815      -2.1348
     681    -112.9847     -11.4461
     682    -112.4583     -16.7334
     683     -95.7253     -20.1277
     684    -117.3999      -7.7129
     685    -100.9697       1.5055
     686     -95.8930      -4.0459
     687    -109.5674       5.1635
     688     -97.1057      -9.1404
     689    -107.7433     -20.6124
     690     -90.2141      -7.2558
     691    -112.3821     -11.5837
     692    -117.1582      12.6777
     693    -101.0540     -11.1326
     694    -101.5014      -3.1496
     695    -112.8512      -6.4336
     696     -92.3502      -3.9429
     697    -102.5318      -5.8888
     698     -89.7734       1.2625
     699    -103.0658       3.3187
     700    -104.0046       5.0197
     701     -97.5301     -10.7637
     702     -97.6886      -6.6088
     703    -104.1796     -26.5405
     704     -94.5431     -11.2376
     705    -103.6170       0.3902
     706    -101.2977      -3.3903
     707    -115.3380     -10.6205
     708     -99.7675      -9.9549
     709    -114.2019      -6.0518
     710    -116.1214      -9.4350
     711     -95.2621     -24.9218
     712    -108.3630     -10.2303
     713     -83.3466     -25.3374
     714    -105.0698     -29.2096
     715     -89.5413     -20.1837
     716     -88.7571     -27.4260
     717     -94.3523     -18.0960
     718    -109.6378     -14.7106
     719     -91.6785       0.5366
     720    -106.8919     -13.9974
     721     -93.7607     -26.5796
     722     -94.9740     -28.7824
     723     -95.8693     -10.4044
     724    -110.1358     -14.8789
     725    -100.4735     -11.7148
     726     -83.0310     -20.4026
     727     -87.0496     -19.4686
     728     -96.5547     -21.5170
     729     -84.4051      -8.2551
     730    -105.0590     -33.7902
     731     -89.3320      -9.6766
     732    -105.2500     -15.6024
     733    -111.8154      -6.7003
     734    -100.6853     -11.3338
     735     -98.3960     -10.5482
     736     -98.1764     -25.4108
     737     -91.1975     -29.6238
     738     -86.0365     -17.8655
     739    -100.0633     -22.6594
     740     -86.0212     -27.5099
     741     -80.3154     -24.9234
     742     -91.0528     -31.4764
     743     -87.9327     -22.1162
     744     -98.3961     -18.4857
     745     -84.2094     -25.9855
     746     -91.9071     -19.6607
     747     -97.4868     -18.4424
     748     -97.4232     -29.7671
     749     -80.8797     -27.3835
     750    -106.1332     -16.3943
     751     -96.5339     -26.5809
     752    -101.9890     -11.2111
     753     -91.2056     -15.6127
     754     -84.6261     -34.7172
     755     -93.0863     -19.4625
     756    -106.6276     -21.9250
     757     -99.1261     -11.0191
     758     -96.2117     -13.8650
     759    -100.5808     -32.1342
     760    -106.3538     -14.2575
     761     -84.0395     -19.7712
     762     -99.1130     -30.0098
     763    -106.7385     -11.4084
     764    -102.7296     -39.1276
     765     -88.4290     -37.1687
     766     -85.3720     -20.3020
     767     -96.5681     -22.4548
     768     -94.4987     -19.2962
     769    -102.2513     -25.8307
     770     -90.3382     -23.4420
     771    -100.7758     -27.3785
     772    -116.6378     -31.4061
     773     -86.9042     -10.3806
     774     -86.7611     -33.2902
     775     -77.3464     -23.8731
     776    -100.1319     -27.1985
     777    -101.0011     -25.5130
     778     -92.2403     -26.9515
     779     -83.3997     -37.5126
     780    -103.1701     -25.5544
     781    -103.8501     -13.4977
     782     -95.4134     -18.0271
     783    -113.6691      -5.9699
     784     -86.6006     -26.2190
     785     -94.7337     -12.8332
     786     -99.9904     -25.7108
     787     -96.8681     -18.6243
     788    -105.9334     -37.4271
     789     -96.0399     -20.5555
     790    -103.5824     -17.9644
     791    -105.9734     -25.4932
     792     -99.3452     -21.3479
     793     -76.8960     -31.5363
     794     -94.9873     -18.5738
     795     -99.5383     -28.1204
     796    -109.3098     -33.4129
     797     -99.6931     -26.2065
     798     -89.9739     -13.9098
     799     -99.3364     -24.7034
     800     -89.9809     -28.4934
     801     -96.7931     -28.9785
     802    -102.8171     -17.4172
     803    -102.0992     -19.7232
     804     -85.6658     -19.2109
     805     -91.3503     -28.2086
     806     -89.2345     -28.1486
     807    -101.8799     -29.9655
     808     -92.7770     -28.6486
     809    -100.2420     -22.0502
     810     -88.0034     -19.1509
     811     -84.3366     -26.1127
     812     -90.7101     -12.0504
     813     -99.9513     -37.9979
     814     -98.8310     -10.3434
     815    -100.0622     -22.0428
     816    -107.9259     -17.3492
     817     -91.7693     -18.1951
     818     -87.6211     -32.6697
     819     -96.8861     -28.6616
     820     -86.7707     -38.2010
     821     -87.3943     -23.9734
     822    -112.9379      -7.6983
     823     -98.1268     -27.7378
     824     -98.2434      -8.3320
     825    -109.5555     -23.9625
     826     -95.6295     -14.9781
     827     -95.2016     -19.5440
     828     -99.6503     -24.1416
     829    -103.3521      -8.0994
     830    -105.2730     -14.4178
     831    -103.6057     -23.9171
     832    -110.7348     -10.4802
     833     -92.7488     -28.1828
     834     -93.4745     -24.0830
     835    -100.6990     -13.6348
     836     -97.1232     -26.0378
     837    -105.8508     -14.1694
     838    -108.2499      -6.0641
     839     -94.8397     -22.3786
     840     -81.6503     -37.9139
     841     -98.2319       7.2696
     842    -100.9860      -8.1937
     843    -102.5790     -13.5156
     844     -91.8359     -31.1852
     845     -95.7451     -20.5619
     846     -90.4384     -37.0285
     847     -90.9974     -21.8944
     848     -84.3472     -23.5982
     849     -91.7175     -39.9042
     850     -82.6217     -25.1629
     851     -95.9273     -10.9062
     852     -87.7628     -30.2387
     853     -95.4763     -22.8240
     854     -97.4354     -17.6220
     855     -99.0954     -18.9821
     856    -107.9598     -14.4555
     857     -93.4818     -29.2346
     858     -92.9551     -26.6837
     859     -95.8188     -17.9634
     860     -93.7161     -28.4224
     861     -95.4246     -27.6972
     862     -94.5203     -12.9148
     863    -109.0019     -12.7294
     864     -92.2090     -18.6795
     865     -83.4588     -26.8905
     866     -98.3987      -7.3282
     867     -86.5773     -27.8993
     868     -93.5728     -14.4209
     869     -91.4990     -15.4573
     870     -90.8201     -18.5392
     871     -89.8631     -15.4020
     872     -88.2592     -26.5542
     873     -88.9754     -16.5264
     874    -101.0777     -14.5740
     875     -96.0326     -19.1711
     876     -96.3875     -25.9222
     877    -104.1292     -21.3464
     878     -88.8255     -15.9122
     879    -108.1488     -14.3055
     880     -93.6017      -1.6340
     881    -118.4182      -8.0756
     882     -95.4353     -16.7019
     883     -92.6366     -33.3411
     884    -108.2394     -14.4527
     885     -96.1399     -16.0223
     886    -105.7386      -8.0998
     887     -93.2733     -21.2942
     888    -102.4666      -7.1694
     889    -104.4984     -32.2563
     890     -96.4849     -17.5677
     891     -91.4100     -24.2058
     892     -87.7022     -32.2006
     893     -90.3569      -4.5073
     894    -106.0690     -33.9125
     895    -119.1984     -14.0844
     896     -63.9774     -35.6544
     897     -80.1063     -36.0233
     898     -97.7110     -23.3373
     899     -90.2503     -32.8641
     900     -88.6948     -19.2666
     901    -101.9860     -31.9423
     902     -87.7656     -24.7430
     903    -111.3050     -24.6881
     904     -89.0668     -26.5031
     905     -91.1012     -41.4121
     906     -93.0209     -31.3731
     907     -87.4866     -28.7353
     908    -106.3055     -24.2061
     909     -88.2801     -25.8757
     910     -86.4036     -27.0662
     911     -93.0976     -27.5515
     912    -110.3483     -10.9285
     913     -99.0978     -21.3087
     914    -101.4775     -29.6364
     915     -93.7265       4.4786
     916     -81.1038     -27.4121
     917     -97.3204     -25.3301
     918     -99.5796     -20.8875
     919     -97.4896     -13.1748
     920     -82.2777     -27.2695
     921     -92.1876      -9.8177
     922    -106.8529     -17.9829
     923     -93.3073     -17.8887
     924     -88.8057     -32.3291
     925    -112.4748     -21.5704
     926     -96.6303      -2.4081
     927     -79.7949     -32.1217
     928    -111.9019     -20.3654
     929    -105.0237      -9.8524
     930     -89.3867     -19.9932
     931    -105.6389     -12.5275
     932     -80.9783     -18.8602
     933     -85.3021     -34.7066
     934    -101.3882     -29.4777
