#Frame        phi:121      psi:121
     306    -102.3104      -9.7562
     307    -112.2559     -13.3487
     308    -111.9338      -1.8100
     309    -112.6360     -18.5378
     310    -105.2165      -1.8565
     311    -118.3632     -10.8352
     312    -111.6469     -18.8716
     313    -106.0044      -7.3555
     314    -101.3946     -22.9920
     315    -106.6337      -6.3529
     316     -89.5112     -13.4578
     317    -131.4979     -12.5250
     318     -88.1049      -8.3715
     319    -130.2705       0.4543
     320     -98.2618      -1.4887
     321    -108.6202     -12.5672
     322    -132.5776      -9.6586
     323    -136.7341       9.7334
     324    -119.6585     -12.6732
     325    -114.7680     -10.2485
     326    -103.7026     -19.8091
     327    -108.9873     -21.3555
     328    -118.1701      -4.4916
     329    -129.3439      -6.0585
     330    -117.5311      -5.0578
     331    -118.8384       9.6894
     332    -128.5989      -3.7226
     333    -130.6228       3.7626
     334    -126.1723      -7.5846
     335    -119.8329      -8.1819
     336    -102.1082     -18.8037
     337    -119.6261     -11.7932
     338    -116.9396      -4.5902
     339    -105.1723     -15.3248
     340    -138.4274     -23.1453
     341    -120.3657      -0.9918
     342    -119.6457       4.7443
     343    -120.3951      -9.2989
     344    -123.0753     -34.7427
     345    -112.4152     -12.6038
     346    -122.7646      -0.4611
     347    -112.7967      -7.0656
     348    -125.6972     -10.4724
     349    -124.1742      -5.4732
     350    -112.3506      -2.6375
     351    -112.7660     -27.4141
     352    -114.5552     -23.4102
     353    -116.9723      -9.5103
     354    -121.1795     -15.7619
     355    -111.2964     -14.4363
     356    -117.8134     -14.0734
     357    -132.4967     -18.9433
     358    -103.6912     -35.7175
     359    -110.9968     -17.0879
     360    -105.7043     -21.2414
     361    -118.7765     -12.1753
     362    -102.1187     -26.9771
     363     -95.8135     -27.4231
     364    -122.9124      -9.7975
     365    -117.2541      -8.1082
     366    -122.5425      -4.5008
     367     -89.8726     -23.1973
     368    -117.9256     -12.3807
     369    -113.3836      -1.3858
     370    -107.9474      -6.1939
     371    -140.0901     -17.8442
     372    -120.1863     -10.3821
     373     -94.6339     -10.3824
     374    -127.6196      -5.7068
     375    -113.6102      -6.2159
     376    -109.5146      -6.1370
     377    -106.3187     -21.1162
     378     -99.9902     -14.6283
     379    -125.3236     -18.4486
     380    -106.3071     -28.9799
     381    -129.4743     -10.8064
     382    -102.6578      -5.7325
     383    -110.3284     -31.4315
     384    -105.4468     -11.6618
     385    -103.2587      -5.3846
     386    -131.2290       3.1663
     387    -100.7433       0.3591
     388    -109.7692     -26.7085
     389    -102.0162       0.1415
     390    -113.7684      -1.6145
     391    -106.7055       1.4937
     392     -90.8640      -6.1247
     393    -106.1292      -2.4344
     394    -113.6460      -0.2994
     395    -110.8262       3.8858
     396    -101.7828       3.6217
     397    -109.4898     -11.2014
     398    -100.2728      -9.4680
     399    -103.4929     -17.9139
     400    -116.1649      -9.4042
     401    -121.0046       7.0167
     402    -113.7394      -5.3602
     403    -112.4401       6.7615
     404    -103.8672      -7.2065
     405    -123.4307      -2.8795
     406    -117.9610     -22.3735
     407    -106.7090       5.1591
     408    -118.4539     -14.9446
     409    -108.3726     -12.4693
     410    -126.3494      -4.6966
     411    -108.9002      -9.8849
     412    -109.2794     -18.1693
     413    -110.3514     -14.3166
     414    -105.8767     -20.0778
     415     -91.4537     -24.2350
     416    -110.4960     -14.1491
     417     -97.3500     -29.1424
     418    -104.4188     -30.8782
     419    -107.0233     -22.4204
     420    -109.1798     -17.0592
     421     -99.2887      -3.8599
     422    -104.6701     -12.9059
     423    -120.3005       2.5900
     424    -110.1673     -25.6845
     425    -110.2789     -13.4888
     426    -112.2079      -8.8942
     427    -111.9792     -10.1059
     428    -119.6278     -21.0940
     429    -104.5268     -28.6886
     430     -90.8818      -2.9410
     431    -112.3194       8.4050
     432    -109.0860      -6.8283
     433    -104.5691     -12.6959
     434    -110.9239      -3.5738
     435     -98.4066      -9.9601
     436    -123.0666     -19.3398
     437    -100.7982     -16.7638
     438    -121.4526     -12.0578
     439    -111.6597     -15.7300
     440     -95.6743     -14.9218
     441    -136.2669      -4.8969
     442    -120.1845      -0.7263
     443    -119.7079     -13.1498
     444    -112.8797     -20.0090
     445    -101.3749     -15.8218
     446    -110.8567       1.6571
     447    -135.8853      -2.7205
     448    -103.5439     -21.6535
     449    -106.0175     -21.3086
     450    -130.2588     -25.1988
     451    -106.8113     -15.3920
     452    -121.3150      -3.4218
     453    -123.5060     -12.7970
     454     -94.2848     -17.8786
     455     -97.8677      -7.7106
     456    -110.8714      -6.3233
     457    -105.4593     -13.9998
     458    -140.9315      -9.7420
     459    -130.1355     -14.5947
     460    -127.9892       0.4596
     461    -106.9896      -5.4900
     462    -116.4164     -12.4052
     463     -93.2315     -23.1325
     464    -120.0505      -8.9200
     465    -103.4683     -26.3233
     466    -100.0019     -18.4217
     467    -110.4891      -3.4337
     468    -112.8019     -15.6384
     469     -95.1541     -13.4774
     470    -120.2973      -3.9204
     471    -100.8142      -9.7241
     472    -101.4614     -12.5103
     473    -113.6294      -1.0801
     474    -103.5559     -13.9091
     475    -109.7933     -25.5325
     476    -106.2548     -25.4477
     477    -103.2343      -4.0497
     478    -103.5209     -15.5331
     479     -90.7365       0.7603
     480    -113.4267      -3.7731
     481     -97.4537     -21.0426
     482    -112.1144      -0.2438
     483    -123.1439     -18.5179
     484    -126.6601      -0.5671
     485    -112.0523     -15.6793
     486    -104.4338     -10.8962
     487    -115.7854      -0.6727
     488     -93.0446     -12.4873
     489    -118.6820     -13.6755
     490    -100.1757     -17.3758
     491    -100.4847      -7.1058
     492    -121.2559      -2.0517
     493    -107.7827     -20.8690
     494    -103.0780     -10.1189
     495    -104.4377     -15.9913
     496    -131.7637      -4.1511
     497    -120.4590      -4.8465
     498     -96.0419     -16.8663
     499    -138.7902      -1.9353
     500    -100.5457      -2.2636
     501    -111.6361     -16.8209
     502    -127.2049     -11.8616
     503     -90.3624     -25.5662
     504    -106.3706     -15.1583
     505    -104.7839      -3.7712
     506    -117.1264     -12.9319
     507    -113.7258     -21.4881
     508    -119.7749     -11.7419
     509    -102.6909     -15.9306
     510    -122.9265     -34.2890
     511    -107.9584      -2.5326
     512    -126.6256     -20.0474
     513    -125.2661     -21.3929
     514    -115.2919      -6.9899
     515    -124.1231      -5.3586
     516    -110.4493     -20.0238
     517    -107.9062     -15.2805
     518    -115.3991     -19.6769
     519    -100.2874     -22.0971
     520    -110.7312       2.3264
     521    -103.7459      15.4347
     522    -115.9191       0.3585
     523    -137.9410     -22.8827
     524    -106.1867     -15.8790
     525     -89.8945       9.2981
     526    -122.5085      -8.7219
     527    -106.7996     -13.4865
     528    -113.7798     -27.4993
     529    -112.8235     -13.0439
     530    -113.9857      -3.9503
     531    -100.8128     -29.7816
     532    -105.5418      -7.8465
     533    -102.4506     -16.3834
     534    -119.8603     -32.0945
     535    -122.3420     -14.3709
     536    -125.9490     -24.4477
     537    -102.9804     -28.7215
     538    -119.0466      -7.6460
     539    -106.3901     -49.6988
     540    -106.1610     -19.3208
     541    -123.6213      -5.9129
     542    -126.4325     -23.0930
     543    -111.0730     -14.4887
     544     -97.4337     -14.5954
     545     -93.3887     -15.1641
     546    -116.6257     -23.9702
     547    -124.1537     -15.3455
     548     -94.9266     -12.4890
     549    -125.1114     -20.4893
     550    -126.9331     -11.4688
     551    -107.0626     -16.0479
     552    -117.5183     -14.2087
     553    -112.7813     -23.1298
     554     -98.8624       7.3312
     555    -105.2133     -13.5826
     556    -139.4008      -3.7779
     557    -105.7444     -16.3124
     558    -120.4107      -0.9517
     559    -106.6110     -41.7159
     560    -104.5435     -23.0636
     561    -105.9865      -9.4315
     562    -112.2647      13.4525
     563    -113.6898     -17.0049
     564    -126.1972     -14.4100
     565    -113.0433     -15.6814
     566    -118.0338     -12.2627
     567    -114.5029      -5.5579
     568    -104.3405     -15.8748
     569    -112.0670      -5.7790
     570    -102.9420     -16.1724
     571     -80.2703     -18.6187
     572    -119.8645     -18.5519
     573    -116.5482     -13.5397
     574    -114.2876     -13.3779
     575    -102.6801     -28.6424
     576     -99.2003     -13.7346
     577    -114.4621     -25.2593
     578    -119.1203     -15.5294
     579    -124.8831     -18.9670
     580    -119.6670     -21.6171
     581    -112.9647     -18.1292
     582     -97.0163     -20.5886
     583     -97.1834     -12.5621
     584    -108.0135     -21.0337
     585    -129.6210     -42.7176
     586     -94.5864     -19.7660
     587    -107.9457      -4.4231
     588    -108.6107     -21.4245
     589    -118.4763     -26.0383
     590    -119.2269     -25.3960
     591    -103.0229     -18.7027
     592     -90.9215     -20.5342
     593     -98.6707     -11.8309
     594     -94.0622     -26.1347
     595    -104.8588     -18.1625
     596    -116.7776     -32.1564
     597    -104.4079     -26.3046
     598    -104.5957      -1.2557
     599    -113.5585     -11.4782
     600    -108.5851     -23.7253
     601    -124.3616      -9.5057
     602    -110.5689     -14.2877
     603    -126.1645      -7.9945
     604    -116.4711     -23.3996
     605    -118.9841     -14.2421
     606     -98.3747     -12.1625
     607     -97.8947     -15.5998
     608     -98.9854     -31.5095
     609    -118.9825     -24.1138
     610    -103.4291     -16.0406
     611     -98.0854     -27.2620
     612     -94.5949     -17.4358
     613    -115.7355     -23.3699
     614    -112.8837     -10.8271
     615     -94.9671     -38.0210
     616    -118.7599     -20.8129
     617    -122.1541     -18.2359
     618    -107.1912      -9.2307
     619    -125.6809      -4.5293
     620    -108.9438      -3.3605
     621    -120.1755      -7.3288
     622    -128.4536     -10.9319
     623    -112.6008      -5.6401
     624    -127.7834     -16.3704
     625    -121.8785      -7.0989
     626    -126.3544     -13.0661
     627    -110.0920      -7.1663
     628    -122.5359     -18.8368
     629    -132.3632      -0.2535
     630    -113.4017     -20.5827
     631    -124.7464      -9.9995
     632    -118.4959     -18.6823
     633    -117.5428     -24.9747
     634     -99.8933     -28.5466
     635    -106.8772     -11.2215
     636    -105.6937       7.8403
     637    -114.7484     -11.4321
     638    -105.0701      -3.6307
     639    -101.9992     -28.5676
     640     -94.9133      -4.2733
     641    -127.0605     -14.0276
     642    -103.4209     -21.5373
     643    -112.5121     -26.7818
     644    -131.3141       6.5452
     645    -124.8721     -19.2617
     646    -156.9821      -8.3932
     647    -125.8253     -17.2873
     648    -121.7789       2.5862
     649    -130.7461      -0.3578
     650    -120.2788     -11.8261
     651    -131.1332     -12.3479
     652    -139.0340      -5.3203
     653    -113.4383      -2.5307
     654    -134.6234     -10.2395
     655    -122.5889      -0.1437
     656    -140.3237     -11.0438
     657    -138.6735      -5.1059
     658    -140.4015      12.2572
     659    -131.2236       7.5418
     660    -130.0042      -0.5509
     661    -138.2823      -3.9334
     662    -144.7002       5.8308
     663    -124.2306       5.9909
     664    -130.2292       9.3213
     665    -127.5026       2.1659
     666     -98.1997      -2.9264
     667    -113.4145     -10.0676
     668    -110.8880      12.8555
     669    -129.6689       5.3500
     670    -144.1712      -6.2202
     671    -123.8917     -16.9360
     672    -124.1459     -16.2133
     673    -144.0863       1.3350
     674    -114.4400      -3.4432
     675    -141.6902       3.3739
     676    -132.8906       1.6905
     677    -136.7124       5.8772
     678    -126.8634      -7.8921
     679    -133.6778      -8.5778
     680    -120.1359     -18.4278
     681     -96.5171       4.1001
     682    -104.9489     -14.7946
     683    -103.4936     -19.6604
     684    -100.6815     -20.2389
     685    -108.4018     -11.9806
     686     -95.2101      -8.6665
     687     -80.2202      -6.4608
     688    -111.5627     -12.3516
     689     -96.9817      -1.0832
     690    -118.7322      -2.9829
     691     -83.2608     -11.4984
     692     -88.5669      -0.2131
     693    -109.0429     -16.5453
     694     -94.2708     -10.4183
     695    -101.0979     -13.1524
     696    -117.2958       0.2919
     697    -114.0786      -0.7655
     698    -129.4983      -7.8167
     699    -111.9099      11.6656
     700    -121.9070      -2.4381
     701    -109.5507      -4.0202
     702     -94.1703      -1.1887
     703    -105.0915       9.3529
     704    -106.9751       0.0171
     705    -100.1674      -1.2990
     706    -126.5547      -0.6346
     707     -99.0167      -6.0700
     708     -90.7467       1.2335
     709     -95.3616       3.1663
     710     -75.4437     -18.5191
     711    -123.2338      -1.5481
     712    -120.9796       0.3387
     713     -87.2818      -0.2813
     714    -104.9613       5.2467
     715    -125.3394      -6.9186
     716    -107.6819      -1.9170
     717    -111.1771     -10.6774
     718    -118.8127      -4.9277
     719     -84.5241     -13.4990
     720     -97.4354     -11.2492
     721    -102.5246     -10.4104
     722    -118.5616      -8.6759
     723    -118.1477     -10.7657
     724    -115.7017     -21.5060
     725     -97.5906      -3.2790
     726     -91.3498      -4.5451
     727     -93.9942      -7.3279
     728    -124.9968       6.3781
     729    -115.0933     -16.1585
     730    -103.5340      -3.3160
     731    -110.4536     -13.9585
     732     -94.6499       5.8689
     733    -124.5123      -7.5676
     734    -112.1883       7.8347
     735    -110.4492      16.7820
     736    -105.0559       2.4501
     737    -102.1004     -16.6866
     738    -117.9658     -25.5713
     739    -109.6050     -17.0335
     740    -103.1734       1.7244
     741    -117.6308      -0.5010
     742     -90.5199     -14.9817
     743     -81.9662      -7.4694
     744     -87.3839       0.6720
     745    -117.3790      -8.1511
     746    -125.0581       1.9359
     747    -108.1983      -2.4594
     748     -97.3179      -5.4290
     749    -110.5353      -8.9656
     750    -103.4279      -7.5332
     751     -98.4678      -4.8449
     752    -113.0115     -11.6552
     753     -84.7668      -5.4916
     754    -109.8757       1.2054
     755    -104.0631       5.6606
     756    -106.4764      -3.6772
     757    -115.5085     -13.1894
     758    -108.8184      -1.4706
     759    -104.8947      -3.5436
     760    -113.5559      -5.6443
     761     -98.5399       0.8591
     762    -104.2142       2.0543
     763    -109.2317      -9.8451
     764     -76.8714      -2.4736
     765    -116.6394      -3.3628
     766    -113.7040      11.3610
     767    -115.7569      -4.9970
     768    -106.3305      -8.1833
     769     -90.9388     -27.1639
     770    -104.1652       1.4513
     771     -94.6030      -1.1134
     772    -114.2281      -1.7210
     773    -124.5136      -6.9640
     774     -97.9543     -13.7941
     775    -109.5148       4.4239
     776     -97.0770     -26.2616
     777    -103.6934      -5.4112
     778    -116.9209      -9.8028
     779    -101.4935     -14.8465
     780     -97.0161      -0.4845
     781     -94.5283       0.3552
     782    -119.2350       1.3359
     783     -94.9349      -4.0635
     784     -98.8197     -22.3049
     785    -115.8849     -20.8852
     786    -105.3084      -7.4334
     787     -92.8041     -24.2892
     788     -85.8274      -6.0895
     789     -86.8944       0.2758
     790     -96.1548     -18.4194
     791     -95.5713      -5.2800
     792     -94.1523       4.0433
     793    -112.8304     -13.2603
     794     -94.8759      -5.2438
     795    -108.0089      -6.7863
     796    -101.2948      -2.2119
     797     -93.1835      -6.4934
     798     -92.6720      -0.6177
     799     -93.7832     -10.0364
     800    -115.9594     -10.2510
     801    -106.4056     -12.2169
     802    -103.9701      -2.8980
     803    -105.5566     -22.1197
     804    -118.9789     -13.7434
     805    -114.1214     -19.4128
     806    -112.1890      -9.4904
     807    -114.0052     -10.3772
     808    -117.8187      -9.2844
     809     -80.9300       1.6131
     810    -106.1889     -10.5526
     811     -86.9420     -21.9551
     812     -97.9118     -19.9223
     813    -100.5508       7.6424
     814    -109.6601       3.3442
     815    -114.8300      -2.7611
     816     -95.9770      -2.2119
     817    -114.5454      -6.3836
     818    -120.1050     -12.4141
     819     -81.9508     -10.9140
     820    -105.7902      -4.9771
     821    -115.4662       0.8909
     822    -107.5501     -18.5487
     823    -123.1069       3.6723
     824    -126.3858      -4.6151
     825    -101.6690     -22.9750
     826     -90.3630      13.0947
     827     -92.1446      -9.7337
     828    -119.0600       4.3357
     829     -85.2173     -28.1184
     830    -107.1176     -11.4810
     831     -92.7936      -3.5163
     832     -88.1315     -23.2058
     833    -100.0318     -24.8879
     834     -95.1911       2.0451
     835    -107.6276     -33.4073
     836     -87.6193      -1.7784
     837    -104.1171     -13.2757
     838     -94.9182     -15.9853
     839    -120.3304     -17.2007
     840    -110.4236      -3.5057
     841     -87.0278      -7.6418
     842    -134.0097      -1.7848
     843     -93.0168     -15.5083
     844    -115.4927     -12.7079
     845    -105.6281       0.9234
     846    -105.4232     -10.1321
     847    -119.2359      -8.3753
     848    -110.5193      14.6732
     849     -79.8139       0.6649
     850     -92.1019     -11.1747
     851    -109.4826      -0.7436
     852     -92.6071     -11.7233
     853    -111.1394      -9.4551
     854     -91.9886     -14.7380
     855     -91.0413       9.0269
     856    -105.3364      -0.6341
     857    -104.7819      -7.3751
     858    -104.8891      -2.4809
     859    -104.3941      -9.2250
     860     -91.6076     -15.5068
     861     -91.9206      -6.7548
     862    -103.5609       2.1592
     863     -87.0855     -13.6934
     864     -98.3562     -14.6695
     865     -97.3924     -12.6087
     866     -94.9036     -14.9851
     867     -99.7226     -12.5855
     868     -87.7454      -9.7699
     869    -103.2070     -12.0335
     870    -121.0977       7.3948
     871    -104.1023       0.1766
     872     -92.6006     -17.8549
     873    -121.4320     -18.0111
     874    -103.1492      -6.6203
     875    -119.1833     -17.6143
     876    -100.8576      -1.6215
     877     -95.7449      -3.0552
     878     -85.9954     -13.1977
     879    -103.8047     -10.0578
     880     -98.5318      -1.4556
     881     -79.2243       1.2489
     882     -91.1165     -23.2445
     883     -85.8362     -26.1460
     884    -106.8561     -12.5639
     885    -114.5059      -7.9786
     886    -102.5777     -10.1857
     887    -108.1598      -2.7578
     888    -112.5308       6.4726
     889     -95.3651       1.5818
     890    -100.1199     -11.5818
     891    -103.6743      -0.6055
     892    -103.4860      -4.1142
     893     -91.8699      -2.6931
     894     -85.2826      -2.0402
     895    -105.9853      -9.7522
     896     -94.8952     -14.0409
     897    -101.3747     -15.6653
     898     -88.0113      -3.1053
     899    -115.3386      -1.6038
     900     -95.8510      -3.3367
     901    -120.3247       2.1695
     902    -126.6860       3.1643
     903    -120.8844     -11.1129
     904    -117.4109       5.2565
     905    -114.6851     -13.2695
     906    -106.7594     -11.9118
     907    -115.9519     -15.7958
     908    -111.8066       2.3056
     909    -114.0321      -5.4525
     910    -109.5920     -20.8444
     911    -103.8705      -1.7309
     912     -86.1288      -9.2786
     913     -97.5040      -7.5974
     914    -110.0221      10.5879
     915    -103.8584     -11.3589
     916    -111.6169     -17.8726
     917    -104.0109      -6.3070
     918     -95.4400       1.3377
     919    -108.7906      -5.8060
     920     -90.5992      -6.1462
     921     -87.6810      -2.2833
     922    -130.9793       3.0358
     923    -113.4781      -2.7926
     924     -95.9283      -0.4489
     925    -105.4641     -11.0753
     926     -93.0345      -1.1712
     927     -99.0818       1.9491
     928     -91.2422     -14.1567
     929    -103.3323      -3.9334
     930    -112.3119     -16.4405
     931     -95.7483      -2.7162
     932     -97.1316     -10.9155
     933    -102.7548      -4.5190
     934    -115.7690     -10.5706
     935     -99.8092     -12.8813
     936     -92.4709      -2.7942
     937    -107.2536      -4.9811
     938    -117.3953      -4.0915
     939    -107.4336      -4.8673
     940     -79.9787       1.5451
